Company,Category,Country,Stand,NEC Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact Email,Contact LinkedIn,AI Message,Status,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
Brick Frozen,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Brick%20Frozen,https://app.apollo.io/#/companies?q_organization_name=Brick%20Frozen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brickell's Ice Cream,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Brickell's%20Ice%20Cream,https://app.apollo.io/#/companies?q_organization_name=Brickell's%20Ice%20Cream,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bridge Coffee Roasters,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Bridge%20Coffee%20Roasters,https://app.apollo.io/#/companies?q_organization_name=Bridge%20Coffee%20Roasters,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brine and Smoke,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Brine%20and%20Smoke,https://app.apollo.io/#/companies?q_organization_name=Brine%20and%20Smoke,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brink's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Brink's,https://app.apollo.io/#/companies?q_organization_name=Brink's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brit Wholesale,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Brit%20Wholesale,https://app.apollo.io/#/companies?q_organization_name=Brit%20Wholesale,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
British Baker,,,,,,https://www.linkedin.com/search/results/companies/?keywords=British%20Baker,https://app.apollo.io/#/companies?q_organization_name=British%20Baker,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brookside Botanicals,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Brookside%20Botanicals,https://app.apollo.io/#/companies?q_organization_name=Brookside%20Botanicals,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Brown & Blond Brownies,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Brown%20&%20Blond%20Brownies,https://app.apollo.io/#/companies?q_organization_name=Brown%20&%20Blond%20Brownies,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Broxtowe Borough Council,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Broxtowe%20Borough%20Council,https://app.apollo.io/#/companies?q_organization_name=Broxtowe%20Borough%20Council,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BRULO,,,,,,https://www.linkedin.com/search/results/companies/?keywords=BRULO,https://app.apollo.io/#/companies?q_organization_name=BRULO,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Buckley & Beale,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Buckley%20&%20Beale,https://app.apollo.io/#/companies?q_organization_name=Buckley%20&%20Beale,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bulkseller.co.uk - PU Wholesale & Distribution,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Bulkseller.co.uk%20-%20PU%20Wholesale%20&%20Distribution,https://app.apollo.io/#/companies?q_organization_name=Bulkseller.co.uk%20-%20PU%20Wholesale%20&%20Distribution,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Burren Balsamics,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Burren%20Balsamics,https://app.apollo.io/#/companies?q_organization_name=Burren%20Balsamics,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Butter Bike Peanut Butters,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Butter%20Bike%20Peanut%20Butters,https://app.apollo.io/#/companies?q_organization_name=Butter%20Bike%20Peanut%20Butters,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bwblin,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Bwblin,https://app.apollo.io/#/companies?q_organization_name=Bwblin,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ByRuby,,,,,,https://www.linkedin.com/search/results/companies/?keywords=ByRuby,https://app.apollo.io/#/companies?q_organization_name=ByRuby,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cadence,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cadence,https://app.apollo.io/#/companies?q_organization_name=Cadence,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Calon Wen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Calon%20Wen,https://app.apollo.io/#/companies?q_organization_name=Calon%20Wen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cambrian Packaging,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Cambrian%20Packaging,https://app.apollo.io/#/companies?q_organization_name=Cambrian%20Packaging,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cambrook Nuts,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cambrook%20Nuts,https://app.apollo.io/#/companies?q_organization_name=Cambrook%20Nuts,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CAMIDA,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CAMIDA,https://app.apollo.io/#/companies?q_organization_name=CAMIDA,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Candy Paradise,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Candy%20Paradise,https://app.apollo.io/#/companies?q_organization_name=Candy%20Paradise,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Candy Theatre,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Candy%20Theatre,https://app.apollo.io/#/companies?q_organization_name=Candy%20Theatre,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Candyhouse Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Candyhouse%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Candyhouse%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CANS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CANS,https://app.apollo.io/#/companies?q_organization_name=CANS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Capri-Sun,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Capri-Sun,https://app.apollo.io/#/companies?q_organization_name=Capri-Sun,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Carfume,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Carfume,https://app.apollo.io/#/companies?q_organization_name=Carfume,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Carisma by The FoodFellas,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Carisma%20by%20The%20FoodFellas,https://app.apollo.io/#/companies?q_organization_name=Carisma%20by%20The%20FoodFellas,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Carla's Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Carla's%20Foods,https://app.apollo.io/#/companies?q_organization_name=Carla's%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Carr's Flour Mills Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Carr's%20Flour%20Mills%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Carr's%20Flour%20Mills%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Carron Lodge Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Carron%20Lodge%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Carron%20Lodge%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Catering Equipment Ltd., KÄNGABOX",,,,,YES,"https://www.linkedin.com/search/results/companies/?keywords=Catering%20Equipment%20Ltd.,%20KÄNGABOX","https://app.apollo.io/#/companies?q_organization_name=Catering%20Equipment%20Ltd.,%20KÄNGABOX",,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cath Tate Cards,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cath%20Tate%20Cards,https://app.apollo.io/#/companies?q_organization_name=Cath%20Tate%20Cards,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CBE SOFTWARE,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CBE%20SOFTWARE,https://app.apollo.io/#/companies?q_organization_name=CBE%20SOFTWARE,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CEDAR BAKLAWA,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CEDAR%20BAKLAWA,https://app.apollo.io/#/companies?q_organization_name=CEDAR%20BAKLAWA,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Celtic Frozen Drinks Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Celtic%20Frozen%20Drinks%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Celtic%20Frozen%20Drinks%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CEMA Refreshments,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CEMA%20Refreshments,https://app.apollo.io/#/companies?q_organization_name=CEMA%20Refreshments,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cepac Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cepac%20Limited,https://app.apollo.io/#/companies?q_organization_name=Cepac%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Charity Link obo Blue Cross,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Charity%20Link%20obo%20Blue%20Cross,https://app.apollo.io/#/companies?q_organization_name=Charity%20Link%20obo%20Blue%20Cross,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Charles Taylor,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Charles%20Taylor,https://app.apollo.io/#/companies?q_organization_name=Charles%20Taylor,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Charlie & Ivy's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Charlie%20&%20Ivy's,https://app.apollo.io/#/companies?q_organization_name=Charlie%20&%20Ivy's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CHAZZ CHIPS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CHAZZ%20CHIPS,https://app.apollo.io/#/companies?q_organization_name=CHAZZ%20CHIPS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Chimac,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Chimac,https://app.apollo.io/#/companies?q_organization_name=Chimac,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CHO Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CHO%20Group,https://app.apollo.io/#/companies?q_organization_name=CHO%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Choc Amor,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Choc%20Amor,https://app.apollo.io/#/companies?q_organization_name=Choc%20Amor,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Chococo,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Chococo,https://app.apollo.io/#/companies?q_organization_name=Chococo,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Chocolarder Chocolate Makers,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Chocolarder%20Chocolate%20Makers,https://app.apollo.io/#/companies?q_organization_name=Chocolarder%20Chocolate%20Makers,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Christie & Co,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Christie%20&%20Co,https://app.apollo.io/#/companies?q_organization_name=Christie%20&%20Co,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Chunk Gluten Free,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Chunk%20Gluten%20Free,https://app.apollo.io/#/companies?q_organization_name=Chunk%20Gluten%20Free,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Ciccia,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Ciccia,https://app.apollo.io/#/companies?q_organization_name=Ciccia,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CJ Wildlife,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CJ%20Wildlife,https://app.apollo.io/#/companies?q_organization_name=CJ%20Wildlife,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clarence & Bean,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clarence%20&%20Bean,https://app.apollo.io/#/companies?q_organization_name=Clarence%20&%20Bean,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clawson Farms,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clawson%20Farms,https://app.apollo.io/#/companies?q_organization_name=Clawson%20Farms,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clear Digital,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clear%20Digital,https://app.apollo.io/#/companies?q_organization_name=Clear%20Digital,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clearspring,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clearspring,https://app.apollo.io/#/companies?q_organization_name=Clearspring,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cleddau Brewing,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cleddau%20Brewing,https://app.apollo.io/#/companies?q_organization_name=Cleddau%20Brewing,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CLEW,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CLEW,https://app.apollo.io/#/companies?q_organization_name=CLEW,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CLF Wholesale,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=CLF%20Wholesale,https://app.apollo.io/#/companies?q_organization_name=CLF%20Wholesale,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clifton Coffee Roasters,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Clifton%20Coffee%20Roasters,https://app.apollo.io/#/companies?q_organization_name=Clifton%20Coffee%20Roasters,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clonapure®,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clonapure®,https://app.apollo.io/#/companies?q_organization_name=Clonapure®,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Close Brothers Beverage Finance,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Close%20Brothers%20Beverage%20Finance,https://app.apollo.io/#/companies?q_organization_name=Close%20Brothers%20Beverage%20Finance,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Clotton Creamery,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Clotton%20Creamery,https://app.apollo.io/#/companies?q_organization_name=Clotton%20Creamery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cloud Printing Solutions,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cloud%20Printing%20Solutions,https://app.apollo.io/#/companies?q_organization_name=Cloud%20Printing%20Solutions,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Club Salami,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Club%20Salami,https://app.apollo.io/#/companies?q_organization_name=Club%20Salami,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
CMB RVM Solutions,,,,,,https://www.linkedin.com/search/results/companies/?keywords=CMB%20RVM%20Solutions,https://app.apollo.io/#/companies?q_organization_name=CMB%20RVM%20Solutions,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Co-op,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Co-op,https://app.apollo.io/#/companies?q_organization_name=Co-op,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coach House Partners Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Coach%20House%20Partners%20Limited,https://app.apollo.io/#/companies?q_organization_name=Coach%20House%20Partners%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coca-Cola Europacific Partners,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Coca-Cola%20Europacific%20Partners,https://app.apollo.io/#/companies?q_organization_name=Coca-Cola%20Europacific%20Partners,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cock and Bull. & Grant's Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Cock%20and%20Bull.%20&%20Grant's%20Foods,https://app.apollo.io/#/companies?q_organization_name=Cock%20and%20Bull.%20&%20Grant's%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cocktails At Home UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cocktails%20At%20Home%20UK,https://app.apollo.io/#/companies?q_organization_name=Cocktails%20At%20Home%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cocoba Chocolate,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Cocoba%20Chocolate,https://app.apollo.io/#/companies?q_organization_name=Cocoba%20Chocolate,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coedcanlas Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Coedcanlas%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Coedcanlas%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coffee Brothers,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Coffee%20Brothers,https://app.apollo.io/#/companies?q_organization_name=Coffee%20Brothers,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coffee Central Roasting Co,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Coffee%20Central%20Roasting%20Co,https://app.apollo.io/#/companies?q_organization_name=Coffee%20Central%20Roasting%20Co,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Coldtraila,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Coldtraila,https://app.apollo.io/#/companies?q_organization_name=Coldtraila,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Cole Fabrics - Ribbons and Bows,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Cole%20Fabrics%20-%20Ribbons%20and%20Bows,https://app.apollo.io/#/companies?q_organization_name=Cole%20Fabrics%20-%20Ribbons%20and%20Bows,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Colorado,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Colorado,https://app.apollo.io/#/companies?q_organization_name=Colorado,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Company Shop Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Company%20Shop%20Group,https://app.apollo.io/#/companies?q_organization_name=Company%20Shop%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Convenience Store,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Convenience%20Store,https://app.apollo.io/#/companies?q_organization_name=Convenience%20Store,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
COOK Trading Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=COOK%20Trading%20Ltd,https://app.apollo.io/#/companies?q_organization_name=COOK%20Trading%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
