expo,company_name,stand,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,description,phone,address,linkedin_url,industry
Seafood Expo Global,,5L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M405,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F806,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F909,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"5B301, 5D301",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1C701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F101,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H605,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F902,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"4G501, 4H602",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A907,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E703,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"2G501, 2H401, 2H501",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"5D501, 5D601",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F406,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F802,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F410,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C205,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1G803,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E411,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E809,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"1A701, 1B701",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E809,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"1A701, 1B701",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"2E601, 2F601",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3H401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1G601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B205,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
