expo,company_name,stand,enrichment_status,score
Seafood Expo Global,"Shandong Hengchang Meat Products Co., Ltd.",1A901,partial,0
Seafood Expo Global,"Shandong Hepco Foods Co., Ltd",3K201,partial,0
Seafood Expo Global,"SHANDONG KINGSUN FOODS CO., LTD",3J201,partial,0
Seafood Expo Global,"SHANDONG MANHING SPICE CO.,LTD",3J201,partial,0
Seafood Expo Global,"Shandong Oceanfishery Supply-Chain Tech. Co., Ltd.",3M201,partial,0
Seafood Expo Global,"Shandong Qizhou Biotechnology Co., Ltd.",4B201,partial,0
Seafood Expo Global,"Shandong Riying Food Co.,Ltd",2E201,partial,0
Seafood Expo Global,"Shandong Seasir Brewing Food Co., Ltd",3K201,partial,0
Seafood Expo Global,"Shandong Sheenier Food Co., Ltd.",3J201,partial,0
Seafood Expo Global,Shandong Shuangdu Ocean Product Co. Ltd.,2E301,partial,0
Seafood Expo Global,"Shandong Yinhai Foods Co., Ltd",1F609,partial,0
Seafood Expo Global,"Shandong Yutong Ocean Foodstuffs Co., Ltd.",3K401,partial,0
Seafood Expo Global,"Shandong Zhonglu Oceanic(Yantai)Foods Co.,Ltd",4E601,partial,0
Seafood Expo Global,"Shanghai Shanhaiji Supply Chain Co., Ltd",1D901,partial,0
Seafood Expo Global,"SHANGHAI XINJIANGYANG SUPPLY CHAIN MANAGEMENT CO.,LTD",1F401,partial,0
Seafood Expo Global,"Shanghai Yangqi Foods Co., Ltd",5J601,partial,0
Seafood Expo Global,"Shangrao Sturgeon Huso Food Co., Ltd.",2A601,partial,0
Seafood Expo Global,Shantou Yuexing Enterprise Company,3J201,partial,0
Seafood Expo Global,Shellfish Broker,5F301,partial,0
Seafood Expo Global,Shellfish Ireland,3D401,partial,0
Seafood Expo Global,Shengsi County People's Government,4A201,partial,0
Seafood Expo Global,"Shibanuma Soy Sauce International Co., Ltd",4F600,partial,0
Seafood Expo Global,SHISHI HEALSEA FOODS CO. LIMITED,1D800,partial,0
Seafood Expo Global,"Shishi Zhengyuan Aquatic Product Science & Technology Development Co., Ltd.",1D901,partial,0
Seafood Expo Global,"Shoda Shoyu Co.,Ltd",4F600,partial,0
Seafood Expo Global,"Shokuryu Co., Ltd",4E501,partial,0
Seafood Expo Global,SI2A,5L403,partial,0
Seafood Expo Global,Siam Canadian Group Limited,2F100,partial,0
Seafood Expo Global,"SICHUAN RUNZHAO FOOD CO., LTD.",3J401,partial,0
Seafood Expo Global,Sicily Food srl,4F200,partial,0
Seafood Expo Global,Síldarvinnslan,4D401,partial,0
Seafood Expo Global,"Silomar Alimentación, S.L.U.",2G401,partial,0
Seafood Expo Global,"Silver Bay Seafoods, LLC",5C401,partial,0
Seafood Expo Global,SILVER CRUSTACEA EXPORTS,3J601,partial,0
Seafood Expo Global,Silver Food,2B401,partial,0
Seafood Expo Global,Silver Seafood,2F501,partial,0
Seafood Expo Global,"SILVERA FOOD TRADING CO., LTD",4B501,partial,0
Seafood Expo Global,Simo Fishprocessing GmbH & Co. KG,2E300,partial,0
Seafood Expo Global,Simpson Fish - Shetland,2F601,partial,0
Seafood Expo Global,"Sinavor Seafoods (Dalian) Co.,Ltd,",3L201,partial,0
Seafood Expo Global,Sirena Group,2G201,partial,0
Seafood Expo Global,Sirion Seafood ApS,3D201,partial,0
Seafood Expo Global,Sjor AS,1F701,partial,0
Seafood Expo Global,SJOVIK MOROCCO,2C501,partial,0
Seafood Expo Global,Sjømatkompaniet AS,1C901,partial,0
Seafood Expo Global,Skaar International GmbH,2F501,partial,0
Seafood Expo Global,Skaar Japan K.K.,2F501,partial,0
Seafood Expo Global,Skaar Norway AS,2F501,partial,0
Seafood Expo Global,Skaga Invest ApS,2F700,partial,0
Seafood Expo Global,Skagen Salmon,2G301,partial,0
Seafood Expo Global,Skagerak Salmon A/S,2E501,partial,0
Seafood Expo Global,"SKY WATER FOODS CO., LTD",4B501,partial,0
Seafood Expo Global,"SLS Company Co., Ltd",2I401,partial,0
Seafood Expo Global,SmartSea SAC,5D501,partial,0
Seafood Expo Global,SN TRADING,5G601,partial,0
Seafood Expo Global,Sobi Fish Processing Industries Ltd.,1B901,partial,0
Seafood Expo Global,SOCEPA,2J501,partial,0
Seafood Expo Global,Socopo,2B401,partial,0
Seafood Expo Global,Sofipeche,3D601,partial,0
Seafood Expo Global,Sofrimar,3D401,partial,0
Seafood Expo Global,SOGDA Limited,5B200,partial,0
Seafood Expo Global,Sogelco International Inc.,3A801,partial,0
Seafood Expo Global,"Soguima Comercio e Industria Alimentar, S.A",4C501,partial,0
Seafood Expo Global,SOHAP,2J501,partial,0
Seafood Expo Global,SOLFRES S.A. (GADISUR),1E603,partial,0
Seafood Expo Global,Somegel,5L403,partial,0
Seafood Expo Global,SONGA,5C501,partial,0
Seafood Expo Global,"Sonsea Foods Co.,Ltd",5I601,partial,0
Seafood Expo Global,SOPAC,3D801,partial,0
Seafood Expo Global,Sopasen,2D204,partial,0
Seafood Expo Global,SOSEP,2J501,partial,0
Seafood Expo Global,Sotragel,2C501,partial,0
Seafood Expo Global,SOTRALIM,3D601,partial,0
Seafood Expo Global,South Pacific Fish S.L.,1E800,partial,0
Seafood Expo Global,South Pacific Seafood S.A. Sopase,4G206,partial,0
Seafood Expo Global,Southern United States Trade Association - SUSTA,5D301,partial,0
Seafood Expo Global,Sovereign Fish Exports (PTY) Ltd,1F409,partial,0
Seafood Expo Global,Spador S.r.l.,1F801,partial,0
Seafood Expo Global,Spar Supermarkets Malta Ltd,4A601,partial,0
Seafood Expo Global,Specialisti del Vivo Srl,5I401,partial,0
Seafood Expo Global,Spring Valley Seafood,5D501,partial,0
Seafood Expo Global,Sri Lanka Export Development Board,5M505,partial,0
Seafood Expo Global,St. Andrews,2G100,partial,0
Seafood Expo Global,St. James Smokehouse Scotland Ltd,2F601,partial,0
Seafood Expo Global,STAND MAURITANIA SMCP,4B301,partial,0
Seafood Expo Global,Stanpol Sp Zoo,4G501,partial,0
Seafood Expo Global,STAPIMEX,4D705,partial,0
Seafood Expo Global,Star Seafood AS,2E401,partial,0
Seafood Expo Global,Starfish,GA301,partial,0
Seafood Expo Global,Stehr Group,GB305,partial,0
Seafood Expo Global,Stella Polaris AS,2F501,partial,0
Seafood Expo Global,Sterling White,2F501,partial,0
Seafood Expo Global,Stichting Global Dialogue on Seafood Traceability,3F601,partial,0
Seafood Expo Global,Stolt Sea Farm,3G701,partial,0
Seafood Expo Global,Stormar,3B201,partial,0
Seafood Expo Global,Stratos S.A.,2J301,partial,0
Seafood Expo Global,SubZero Seafood AS,1G901,partial,0
Seafood Expo Global,Sudmaris Chile & Salmones Austral,5K503,partial,0
Seafood Expo Global,Sudrablinis,GA301,partial,0
Seafood Expo Global,Suempol France / Marcel Baey,2B200,partial,0
Seafood Expo Global,Suempol Norge AS,2B200,partial,0
Seafood Expo Global,Suempol Sp. z o.o.,2B200,partial,0
Seafood Expo Global,"Sulpasteis, LDA.",5F501,partial,0
Seafood Expo Global,Sun International,3J801,partial,0
Seafood Expo Global,SuperGround,4G607,partial,0
Seafood Expo Global,SURGELATI NUOVA MADERO SRL,5I401,partial,0
Seafood Expo Global,Sursan Su Urunleri,2B601,partial,0
Seafood Expo Global,Surtifoods Peru,5D501,partial,0
Seafood Expo Global,Sustainable Fisheries Partnership,3N502,partial,0
Seafood Expo Global,Svanøy Havbruk AS,2F501,partial,0
Seafood Expo Global,Syfud - PortLite,5M301,partial,0
Seafood Expo Global,TAGLIAPIETRA E FIGLI SRL,5I401,partial,0
Seafood Expo Global,Tahami Fish Sp. z o.o.,4G501,partial,0
Seafood Expo Global,Tai Foong USA Inc,5D301,partial,0
Seafood Expo Global,Taiwan Frozen Seafood Industries Association,"2J201, 2K100",partial,0
Seafood Expo Global,"Taizhou Haihua Aquatic Products Co., Ltd",2E201,partial,0
Seafood Expo Global,"TAIZHOU YOUYIXUAN IMPORT AND EXPORT CO., LTD.",3L201,partial,0
Seafood Expo Global,Talleys Group Limited,5D701,partial,0
Seafood Expo Global,Tamimi Fisheries Company,2A100,partial,0
Seafood Expo Global,Tan Phat Foods Corporation,4F700,partial,0
Seafood Expo Global,TARBOURIECH LA PERLA DEL DELTA,5I401,partial,0
Seafood Expo Global,Tassal Ltd,3F201,partial,0
Seafood Expo Global,Tecnica Y Comercio De La Pesca C.A. Tecopesca,5M203,partial,0
Seafood Expo Global,"Teraoka Yuuki Jyouzou Co.,Ltd.",4F600,partial,0
Seafood Expo Global,TERRA MARE-E.THEODORIDU,2J301,partial,0
Seafood Expo Global,THAI SPRING FISH CO. LTD,4D600,partial,0
Seafood Expo Global,Thai Union Poland Sp. z o.o.,4G501,partial,0
Seafood Expo Global,Thalassa Seafoods nv,5H502,partial,0
Seafood Expo Global,The Brazilian Trade and Investment Promotion Agency (Apex-Brasil),4G600,partial,0
Seafood Expo Global,The Kingfish Company,3H201,partial,0
Seafood Expo Global,The Lobster Pot,2I601,partial,0
Seafood Expo Global,The Marine Products Export Development Authority (MPEDA),"3I601, 3I801, 3J601, 3J801",partial,0
Seafood Expo Global,THE SOURCE OF INTERNATIONAL QUALITY,1F803,partial,0
Seafood Expo Global,The Town Dock,5F301,partial,0
Seafood Expo Global,Thistle Seafoods,2F601,partial,0
Seafood Expo Global,Thong Thuan Seafood,4B501,partial,0
Seafood Expo Global,Three Oceans Limited,2F301,partial,0
Seafood Expo Global,"Tianjin Food Supply Chain Group International Trading Co., Ltd.",3J401,partial,0
Seafood Expo Global,"Tianjin Frozen Imton Supply Chain Co., Ltd.",3K401,partial,0
Seafood Expo Global,Tidal Wave Limited,5H601,partial,0
Seafood Expo Global,"Time Seafood (Dalian) Co.,Ltd",2E301,partial,0
Seafood Expo Global,TIR IBERICA SRL,2K403,partial,0
Seafood Expo Global,TIR SEVILLA S.L,2K403,partial,0
Seafood Expo Global,Togie Seafood,3B601,partial,0
Seafood Expo Global,Tolar Ocean Products Pvt. Ltd.,3I801,partial,0
Seafood Expo Global,"Tongwei Hainan Aquatic Products Co., Ltd.",1A801,partial,0
Seafood Expo Global,Tongyeong City,GB301,partial,0
Seafood Expo Global,Tongyeong Foodstory Inc.,GB301,partial,0
Seafood Expo Global,Top Quality Fish Service,2B501,partial,0
Seafood Expo Global,"Torry Harris America, Inc.",2G401,partial,0
Seafood Expo Global,TOTAL SEAFOOD S.A.,5C501,partial,0
Seafood Expo Global,Trade and Invest British Columbia,3A601,partial,0
Seafood Expo Global,Trade Development Authority of Pakistan (TDAP),1D906,partial,0
Seafood Expo Global,Traweluwn S.A.,5E701,partial,0
Seafood Expo Global,"Tri Ocean Seafood Co., Ltd.",2J201,partial,0
Seafood Expo Global,Tribune Seafood,3A601,partial,0
Seafood Expo Global,Trident Seafoods,5B301,partial,0
Seafood Expo Global,Triton ehf,3B201,partial,0
Seafood Expo Global,Troolari Olympos OY,2A401,partial,0
Seafood Expo Global,Tropic Fish Sarl,3L401,partial,0
Seafood Expo Global,"Tropical Food Manufacturing (Zhoushan) Co., Ltd.",4A201,partial,0
Seafood Expo Global,Tropical Trade & Genie,3L401,partial,0
Seafood Expo Global,TROTE ASTRO,5I401,partial,0
Seafood Expo Global,TROTICOLTURA CHERUBINI,5I401,partial,0
Seafood Expo Global,True Chesapeake Oyster Co,5D301,partial,0
Seafood Expo Global,True World Japan Inc.,1F402,partial,0
Seafood Expo Global,Truefoods,5D401,partial,0
Seafood Expo Global,"Tsujino & Co., Ltd.",2E100,partial,0
Seafood Expo Global,TTF,2J501,partial,0
Seafood Expo Global,Turita EAD,5K701,partial,0
Seafood Expo Global,Ubago Group Mare S.L.,4E502,partial,0
Seafood Expo Global,UGA CAVIAR TRADING W.L.L,1F901,partial,0
Seafood Expo Global,UK SEAFOOD FEDERATION,2I601,partial,0
Seafood Expo Global,Ukrkharchopromcomplex LLC,4A701,partial,0
Seafood Expo Global,ULKA SEAFOODS PVT LTD,2I100,partial,0
Seafood Expo Global,Ulysse SAS,3D801,partial,0
Seafood Expo Global,UNAM (UNION NATIONALE DES AQUACULTEURS DU MAROC),2C501,partial,0
Seafood Expo Global,Unbroken,3D201,partial,0
Seafood Expo Global,Unda,GA301,partial,0
Seafood Expo Global,Underwater Harvesters Association,3A601,partial,0
Seafood Expo Global,Unibond Seafood International Ltd,3N806,partial,0
Seafood Expo Global,UNICUS AQUA - FRONTLINE,3J601,partial,0
Seafood Expo Global,Unifrigo Gadus Spa,5I401,partial,0
Seafood Expo Global,Unima,1E701,partial,0
Seafood Expo Global,Unimer,2B401,partial,0
Seafood Expo Global,Unique Atlantic Seafood,2F501,partial,0
Seafood Expo Global,Unique Seafood Ltd,2F501,partial,0
Seafood Expo Global,United Fisheries Ltd,4F705,partial,0
Seafood Expo Global,United Kingdom Group - Seafish,2I601,partial,0
Seafood Expo Global,Upper Crust Enterprises,5D201,partial,0
Seafood Expo Global,Urk Export BV,3G401,partial,0
Seafood Expo Global,USDA - Foreign Agriculture Service,5D201,partial,0
Seafood Expo Global,Utgerdarfelag Reykjavikur,3D201,partial,0
Seafood Expo Global,Valhmor Borg Imp. / Exp. Ltd,4A601,partial,0
Seafood Expo Global,Valofish,3D601,partial,0
Seafood Expo Global,Valuedshow Management LLC,2A601,partial,0
Seafood Expo Global,VALYMAR SA,1E603,partial,0
Seafood Expo Global,Van der Lee Seafish BV,3G401,partial,0
Seafood Expo Global,Vanafish NV,4B401,partial,0
Seafood Expo Global,Vanaper Trade,3N500,partial,0
Seafood Expo Global,Vaohorn Seafood,2I201,partial,0
Seafood Expo Global,Varde Laks A/S,2B102,partial,0
Seafood Expo Global,Vardin,2I201,partial,0
Seafood Expo Global,Vasai Frozen Food Co,3I601,partial,0
Seafood Expo Global,"VASEP Co.,","4B501, 4C600",partial,0
Seafood Expo Global,VDTG Food Export Company,4C600,partial,0
Seafood Expo Global,VDTG Food Export Company,4B601,partial,0
Seafood Expo Global,Vega Salmon A/S,2F700,partial,0
Seafood Expo Global,Vela Fishing Ltd,4C705,partial,0
Seafood Expo Global,VENETA PESCA S.R.L.,5I401,partial,0
Seafood Expo Global,Vensy España S.A.,4G300,partial,0
Seafood Expo Global,Venture Seafoods,2I601,partial,0
Seafood Expo Global,Vergi,GA301,partial,0
Seafood Expo Global,Verwijs Seafood,3L801,partial,0
Seafood Expo Global,Vestey Foods A/S,2G201,partial,0
Seafood Expo Global,"Vias(H.K) Co., Limited",1E811,partial,0
Seafood Expo Global,Viciunai Group,3A401,partial,0
Seafood Expo Global,Victoria Co-operative Fisheries Ltd,3A601,partial,0
Seafood Expo Global,Victoria Perch Ltd.,5H601,partial,0
Seafood Expo Global,VIETAGRI FOODS COMPANY LIMITED,4G703,partial,0
Seafood Expo Global,Vietnam Association of Seafood Exporters and Producers,4B601,partial,0
Seafood Expo Global,VIETOCEAN SEAFOOD VIETNAM,4G703,partial,0
Seafood Expo Global,Vignir G Jonsson Ehf,3D201,partial,0
Seafood Expo Global,Vikenco AS,1B701,partial,0
Seafood Expo Global,Viking Market Inc,2I401,partial,0
Seafood Expo Global,Vikomar AS,2F501,partial,0
Seafood Expo Global,Vild Seafood AS,2F501,partial,0
Seafood Expo Global,Villa Seafood AS,2F401,partial,0
Seafood Expo Global,Vinh Hoan Corporation,4D203,partial,0
Seafood Expo Global,Viseafood International Limited,4D100,partial,0
Seafood Expo Global,Visir hf,4D401,partial,0
Seafood Expo Global,Visscher Seafood,2H701,partial,0
Seafood Expo Global,Vlaamse Visveiling nv,4B401,partial,0
Seafood Expo Global,VLAM - Vlaams Centrum voor Agro - en Visserijmarketing,4B401,partial,0
Seafood Expo Global,VONGOLA SELVAGGIA,5I401,partial,0
Seafood Expo Global,VRM SRL,5I401,partial,0
Seafood Expo Global,VSV,3B201,partial,0
Seafood Expo Global,VZKK,GA301,partial,0
Seafood Expo Global,WADAKYU Corporation,4E501,partial,0
Seafood Expo Global,Walcan Seafood Ltd.,3A601,partial,0
Seafood Expo Global,Wanchese Fish Company,3F201,partial,0
Seafood Expo Global,Ward Fish,3D401,partial,0
Seafood Expo Global,"Weifang Kaiyue Foodstuff Co., Ltd",5L601,partial,0
Seafood Expo Global,"WEIHAI BLUE OCEAN TREASURE IMPORT AND EXPORT CO.,LTD",3L401,partial,0
Seafood Expo Global,"Weihai Boow Foods Co., Ltd.",3K201,partial,0
Seafood Expo Global,"Weihai City Yongfu Foods Co., Ltd",3K401,partial,0
Seafood Expo Global,"Weihai Haibo Ocean Product Co., Ltd.",3K401,partial,0
Seafood Expo Global,"Weihai Haina Foods Co.,Ltd",3M201,partial,0
Seafood Expo Global,"Weihai Meishang Nenglong Foodstuff Co., Ltd.",2A601,partial,0
Seafood Expo Global,"Weihai QZ-Bluesea Foods Co.,Ltd.",1D800,partial,0
Seafood Expo Global,"Weihai QZ-Bluesea Foods Co.,Ltd.",4B201,partial,0
Seafood Expo Global,"Weihai Taiwei Haiyang Aquatic Food Co., Ltd.",3J201,partial,0
Seafood Expo Global,"Weihai Xianrong Food Technology Co., Ltd.",2A601,partial,0
Seafood Expo Global,Well Delight Network Corp.,4F501,partial,0
Seafood Expo Global,Welmar Seafood B.V.,3G601,partial,0
Seafood Expo Global,Welsh Government,2I601,partial,0
Seafood Expo Global,"Wen Chi Seafood Co.,Ltd.",2J201,partial,0
Seafood Expo Global,Werner Lauenroth Fischfeinkost GmbH,5I503,partial,0
Seafood Expo Global,West Coast Frozen Foods Pvt. Ltd.,3I801,partial,0
Seafood Expo Global,West Fish Canada Ltd,3A601,partial,0
Seafood Expo Global,West-Norway AS,2F401,partial,0
Seafood Expo Global,Westcoast AS,2F401,partial,0
Seafood Expo Global,Western United States Agricultural Trade Association (WUSATA),5D201,partial,0
Seafood Expo Global,Westmorland Fisheries Ltd,3A601,partial,0
Seafood Expo Global,Westward Seafoods Inc,2I501,partial,0
Seafood Expo Global,Whitby Seafoods Ltd,2I601,partial,0
Seafood Expo Global,Whitecap International Seafood Exporters,2G201,partial,0
Seafood Expo Global,Wild Alaska Salmon,5A201,partial,0
Seafood Expo Global,Williksen Export AS,2E400,partial,0
Seafood Expo Global,Wim Food A/S,2F700,partial,0
Seafood Expo Global,Wiriz Industrie,2B401,partial,0
Seafood Expo Global,"Wismettac Foods, Inc.",4E501,partial,0
Seafood Expo Global,WOFCO (Worldwide Fishing Company),3M601,partial,0
Seafood Expo Global,"WON-A Co.,ltd.",2I401,partial,0
Seafood Expo Global,"Woojin Moolsan Co., Ltd.",GB301,partial,0
Seafood Expo Global,Woomtree Corporation,1E915,partial,0
Seafood Expo Global,"Works I Co., Ltd.",2I401,partial,0
Seafood Expo Global,World Link Food Distributors Inc,3A601,partial,0
Seafood Expo Global,"XIAMEN EAST OCEAN FOODS CO., LTD.",2E301,partial,0
Seafood Expo Global,"Xiamen Haihuifeng Import And Export Co., Ltd.",3L401,partial,0
Seafood Expo Global,Xiamen Heron Seafood Limited,5L601,partial,0
Seafood Expo Global,"Xiamen Seapride Frozen Food Co., Ltd",3J201,partial,0
Seafood Expo Global,"Xiamen Song Cang Commerce and Trade Co., Ltd.",3M201,partial,0
Seafood Expo Global,"Xiamen Taisheng Imp. & Exp. Co., Ltd.",1D800,partial,0
Seafood Expo Global,"Xiangshan Honghai Aquatic Food Co., Ltd.",3M201,partial,0
Seafood Expo Global,"Xianmeilai Food Co., Ltd.",3K401,partial,0
Seafood Expo Global,"XIONGXING AQUATIC FOOD CO.,LTD.SHISHI CITY",3M201,partial,0
Seafood Expo Global,XyRex Ltd,2F601,partial,0
Seafood Expo Global,"YAGISAWA SHOTEN CO.,LTD.",4F600,partial,0
Seafood Expo Global,"Yamajin Co., Ltd",4E501,partial,0
Seafood Expo Global,"Yamasa Kamaboko Co., Ltd.",4E501,partial,0
Seafood Expo Global,"Yantai Chengxuan Food Co., Ltd",5M501,partial,0
Seafood Expo Global,"Yantai Chenyang Food Co., Ltd.",1A901,partial,0
Seafood Expo Global,"Yantai Connor Foodstuff Co., Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai East Food Storage Co.,Ltd",5K601,partial,0
Seafood Expo Global,"Yantai Five Star Foods Co., LTD.",3M201,partial,0
Seafood Expo Global,"Yantai Honghua Seafoods Co.,Ltd.",2E201,partial,0
Seafood Expo Global,"Yantai Oriental Glory Foods Co., Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai Pinner International Trading Co.,Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai Taixi Foodstuff Co., Ltd.",2A601,partial,0
Seafood Expo Global,"Yantai Ted Foods Co., Ltd",1E901,partial,0
Seafood Expo Global,"Yantai Transocean Foodstuff Co., Ltd.",1D700,partial,0
Seafood Expo Global,Yantai Xicheng Aquatic Foods Co. Ltd.,5J601,partial,0
Seafood Expo Global,"YATECOMERÉ, S.L.",5F501,partial,0
Seafood Expo Global,"Yen & Brothers Enterprise Co., Ltd.",2K100,partial,0
Seafood Expo Global,Yi Lu Xian Ban (Fujian) Food Limited,5J601,partial,0
Seafood Expo Global,Yian Ling Corporation,2J201,partial,0
Seafood Expo Global,"YUCHANG FOOD CO., LTD",1F910,partial,0
Seafood Expo Global,"Yuehua Trading Co.,Ltd(Guangdong-Macao In-Depth Cooperation Zone In Hengqin)",3N200,partial,0
Seafood Expo Global,Yumbah Aquaculture Pty Ltd,GB305,partial,0
Seafood Expo Global,Zalmhuys Group,2J700,partial,0
Seafood Expo Global,"Zhanjiang Guolian Aquatic Products Co., Ltd",3J401,partial,0
Seafood Expo Global,"Zhanjiang Shuanghu Food Co.,Ltd.",3M201,partial,0
Seafood Expo Global,"ZHANJIANG SHUANGHUI FOOD CO., LTD",3M201,partial,0
Seafood Expo Global,"Zhanjiang Zhanxin Aquatic Product Co., Ltd",2E301,partial,0
Seafood Expo Global,"ZHEJANG WILLING FOREIGN TRADING CO., LTD.",3L201,partial,0
Seafood Expo Global,"Zhejiang Biyang Youxian Food Co.,Ltd.",3N300,partial,0
Seafood Expo Global,"Zhejiang Daling Seafood Co., Ltd",4A201,partial,0
Seafood Expo Global,"ZHEJIANG FREE TRADE ZONE HAOHAN IMP & EXP CO.,LTD",4B201,partial,0
Seafood Expo Global,"Zhejiang Funday Food Co., Ltd",2E201,partial,0
Seafood Expo Global,Xiamen Heron Seafood Limited,5L601,partial,0
Seafood Expo Global,"Xiamen Seapride Frozen Food Co., Ltd",3J201,partial,0
Seafood Expo Global,"Xiamen Song Cang Commerce and Trade Co., Ltd.",3M201,partial,0
Seafood Expo Global,"Xiamen Taisheng Imp. & Exp. Co., Ltd.",1D800,partial,0
Seafood Expo Global,"Xiangshan Honghai Aquatic Food Co., Ltd.",3M201,partial,0
Seafood Expo Global,"Xianmeilai Food Co., Ltd.",3K401,partial,0
Seafood Expo Global,"XIONGXING AQUATIC FOOD CO.,LTD.SHISHI CITY",3M201,partial,0
Seafood Expo Global,XyRex Ltd,2F601,partial,0
Seafood Expo Global,"YAGISAWA SHOTEN CO.,LTD.",4F600,partial,0
Seafood Expo Global,"Yamajin Co., Ltd",4E501,partial,0
Seafood Expo Global,"Yamasa Kamaboko Co., Ltd.",4E501,partial,0
Seafood Expo Global,"Yantai Chengxuan Food Co., Ltd",5M501,partial,0
Seafood Expo Global,"Yantai Chenyang Food Co., Ltd.",1A901,partial,0
Seafood Expo Global,"Yantai Connor Foodstuff Co., Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai East Food Storage Co.,Ltd",5K601,partial,0
Seafood Expo Global,"Yantai Five Star Foods Co., LTD.",3M201,partial,0
Seafood Expo Global,"Yantai Honghua Seafoods Co.,Ltd.",2E201,partial,0
Seafood Expo Global,"Yantai Oriental Glory Foods Co., Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai Pinner International Trading Co.,Ltd.",4E601,partial,0
Seafood Expo Global,"Yantai Taixi Foodstuff Co., Ltd.",2A601,partial,0
Seafood Expo Global,"Yantai Ted Foods Co., Ltd",1E901,partial,0
Seafood Expo Global,"Yantai Transocean Foodstuff Co., Ltd.",1D700,partial,0
Seafood Expo Global,Yantai Xicheng Aquatic Foods Co. Ltd.,5J601,partial,0
Seafood Expo Global,"YATECOMERÉ, S.L.",5F501,partial,0
Seafood Expo Global,"Yen & Brothers Enterprise Co., Ltd.",2K100,partial,0
Seafood Expo Global,Yi Lu Xian Ban (Fujian) Food Limited,5J601,partial,0
Seafood Expo Global,Yian Ling Corporation,2J201,partial,0
Seafood Expo Global,"YUCHANG FOOD CO., LTD",1F910,partial,0
Seafood Expo Global,"Yuehua Trading Co.,Ltd(Guangdong-Macao In-Depth Cooperation Zone In Hengqin)",3N200,partial,0
Seafood Expo Global,Yumbah Aquaculture Pty Ltd,GB305,partial,0
Seafood Expo Global,Zalmhuys Group,2J700,partial,0
Seafood Expo Global,"Zhanjiang Guolian Aquatic Products Co., Ltd",3J401,partial,0
Seafood Expo Global,"Zhanjiang Shuanghu Food Co.,Ltd.",3M201,partial,0
Seafood Expo Global,"ZHANJIANG SHUANGHUI FOOD CO., LTD",3M201,partial,0
Seafood Expo Global,"Zhanjiang Zhanxin Aquatic Product Co., Ltd",2E301,partial,0
Seafood Expo Global,"ZHEJANG WILLING FOREIGN TRADING CO., LTD.",3L201,partial,0
Seafood Expo Global,"Zhejiang Biyang Youxian Food Co.,Ltd.",3N300,partial,0
Seafood Expo Global,"Zhejiang Daling Seafood Co., Ltd",4A201,partial,0
Seafood Expo Global,"ZHEJIANG FREE TRADE ZONE HAOHAN IMP & EXP CO.,LTD",4B201,partial,0
Seafood Expo Global,"Zhejiang Funday Food Co., Ltd",2E201,partial,0
Seafood Processing Global,3RBOX Packaging,3MM901,partial,0
Seafood Processing Global,ABB,3GG601,partial,0
Seafood Processing Global,Ace Aquatec Ltd,3GG200,partial,0
Seafood Processing Global,Acqua & Co,3KK801,partial,0
Seafood Processing Global,AcryliCon Polymers GmbH,1D503,partial,0
Seafood Processing Global,Ad.Aq. SRL,1C505,partial,0
Seafood Processing Global,ADEC,3LL401,partial,0
Seafood Processing Global,"ADM Galicia, S.L",3GG900,partial,0
Seafood Processing Global,ADRIATIC SEA INTERNATIONAL srl,3BB801,partial,0
Seafood Processing Global,AIRPROTECH SRL,3NN302,partial,0
Seafood Processing Global,AKVA group ASA,3KK701,partial,0
Seafood Processing Global,AKVAPLAST INC.,1B600,partial,0
Seafood Processing Global,Alfa Food & Poultry Projects BV,3NN903,partial,0
Seafood Processing Global,All4recycle aps,3CC201,partial,0
Seafood Processing Global,Allbox Emballages,3EE901,partial,0
Seafood Processing Global,Aller Aqua A/S,3EE401,partial,0
Seafood Processing Global,Alpha Aqua A/S,3DD201,partial,0
Seafood Processing Global,ALVAR Mist ehf.,3BB401,partial,0
Seafood Processing Global,AMOF Fjell Process Technology AS,3GG601,partial,0
Seafood Processing Global,Andersen Steel Company ApS,3EE201,partial,0
Seafood Processing Global,Aptar - Food Protection,3NN200,partial,0
Seafood Processing Global,Aqua Pharma Group,3NN601,partial,0
Seafood Processing Global,Aquabyte,3FF601,partial,0
Seafood Processing Global,aquaManager/ Integrated Information Systems SA,3MM303,partial,0
Seafood Processing Global,AQUASOJA,3NN602,partial,0
Seafood Processing Global,Aquatiq,3NN601,partial,0
Seafood Processing Global,Arde & Scanvaegt,3MM800,partial,0
Seafood Processing Global,Arenco VMK,3JJ201,partial,0
Seafood Processing Global,ARGELITH Bodenkeramik,3II801,partial,0
Seafood Processing Global,Asakua Aquaculture Ltd.,1B500,partial,0
Seafood Processing Global,Atlantic Shipping A/S,3FF201,partial,0
Seafood Processing Global,ATT Stainless Steel Engineering,3BB601,partial,0
Seafood Processing Global,BAADER,3JJ601,partial,0
Seafood Processing Global,Balzo S.A.,3KK202,partial,0
Seafood Processing Global,Bandall BV,3DD901,partial,0
Seafood Processing Global,Beck Pack Systems A/S,3EE401,partial,0
