Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score
Azienda Agricola Di Niso,Stand: N2050f,,Stand: N2050f,https://www.ife.co.ukexhibitors/azienda-agricola-di-niso,,https://www.linkedin.com/search/results/companies/?keywords=Azienda%20Agricola%20Di%20Niso,https://app.apollo.io/#/companies?q_organization_name=Azienda%20Agricola%20Di%20Niso,,,,,New,,,partial,0
B&R Distribution Ltd,Stand: N4914,,Stand: N4914,https://www.ife.co.ukexhibitors/br-distribution,YES,https://www.linkedin.com/search/results/companies/?keywords=B&R%20Distribution%20Ltd,https://app.apollo.io/#/companies?q_organization_name=B&R%20Distribution%20Ltd,,,,,New,,,partial,0
Baba Sidi Herbs,Stand: N570,,Stand: N570,https://www.ife.co.ukexhibitors/baba-sidi-herbs,YES,https://www.linkedin.com/search/results/companies/?keywords=Baba%20Sidi%20Herbs,https://app.apollo.io/#/companies?q_organization_name=Baba%20Sidi%20Herbs,,,,,New,,,partial,0
Balila,Stand: N3480,,Stand: N3480,https://www.ife.co.ukexhibitors/balila,,https://www.linkedin.com/search/results/companies/?keywords=Balila,https://app.apollo.io/#/companies?q_organization_name=Balila,,,,,New,,,partial,0
Balkan Agricultural Ltd.,Stand: N356,,Stand: N356,https://www.ife.co.ukexhibitors/balkan-agricultural-,,https://www.linkedin.com/search/results/companies/?keywords=Balkan%20Agricultural%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Balkan%20Agricultural%20Ltd.,,,,,New,,,partial,0
Balkhoorma,Stand: N935,,Stand: N935,https://www.ife.co.ukexhibitors/balkhoorma,,https://www.linkedin.com/search/results/companies/?keywords=Balkhoorma,https://app.apollo.io/#/companies?q_organization_name=Balkhoorma,,,,,New,,,partial,0
Baltic Foods,Stand: N3754,,Stand: N3754,https://www.ife.co.ukexhibitors/baltic-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Baltic%20Foods,https://app.apollo.io/#/companies?q_organization_name=Baltic%20Foods,,,,,New,,,partial,0
BAPI UK Ltd,Stand: S230,,Stand: S230,https://www.ife.co.ukexhibitors/bapi-uk,,https://www.linkedin.com/search/results/companies/?keywords=BAPI%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=BAPI%20UK%20Ltd,,,,,New,,,partial,0
BARHI MEADS,Stand: S1623,,Stand: S1623,https://www.ife.co.ukexhibitors/barhi-meads,,https://www.linkedin.com/search/results/companies/?keywords=BARHI%20MEADS,https://app.apollo.io/#/companies?q_organization_name=BARHI%20MEADS,,,,,New,,,partial,0
Barnes Williams / The Chilli Doctor,Stand: N558,,Stand: N558,https://www.ife.co.ukexhibitors/barnes-williams-chilli-doctor-1,,https://www.linkedin.com/search/results/companies/?keywords=Barnes%20Williams%20/%20The%20Chilli%20Doctor,https://app.apollo.io/#/companies?q_organization_name=Barnes%20Williams%20/%20The%20Chilli%20Doctor,,,,,New,,,partial,0
Basebetter (UK) Limited,Stand: N213,,Stand: N213,https://www.ife.co.ukexhibitors/basebetter-uk-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=Basebetter%20(UK)%20Limited,https://app.apollo.io/#/companies?q_organization_name=Basebetter%20(UK)%20Limited,,,,,New,,,partial,0
Bassé,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/basse,,https://www.linkedin.com/search/results/companies/?keywords=Bassé,https://app.apollo.io/#/companies?q_organization_name=Bassé,,,,,New,,,partial,0
Be Inclusive Hospitality,Stand: S1213,,Stand: S1213,https://www.ife.co.ukexhibitors/inclusive-hospitality,,https://www.linkedin.com/search/results/companies/?keywords=Be%20Inclusive%20Hospitality,https://app.apollo.io/#/companies?q_organization_name=Be%20Inclusive%20Hospitality,,,,,New,,,partial,0
Beagley Copperman B.V.,Stand: N3030,,Stand: N3030,https://www.ife.co.ukexhibitors/beagley-copperman-bv-1,,https://www.linkedin.com/search/results/companies/?keywords=Beagley%20Copperman%20B.V.,https://app.apollo.io/#/companies?q_organization_name=Beagley%20Copperman%20B.V.,,,,,New,,,partial,0
Beef Club 29,Stand: N3770,,Stand: N3770,https://www.ife.co.ukexhibitors/beef-club-29,,https://www.linkedin.com/search/results/companies/?keywords=Beef%20Club%2029,https://app.apollo.io/#/companies?q_organization_name=Beef%20Club%2029,,,,,New,,,partial,0
BEEMORE,Stand: N4970,,Stand: N4970,https://www.ife.co.ukexhibitors/beemore,,https://www.linkedin.com/search/results/companies/?keywords=BEEMORE,https://app.apollo.io/#/companies?q_organization_name=BEEMORE,,,,,New,,,partial,0
Beijing Center for the Promotion of International Trade,"Stand: N4430, N4450",,"Stand: N4430, N4450",https://www.ife.co.ukexhibitors/beijing-center-promotion-international-trade-1,,https://www.linkedin.com/search/results/companies/?keywords=Beijing%20Center%20for%20the%20Promotion%20of%20International%20Trade,https://app.apollo.io/#/companies?q_organization_name=Beijing%20Center%20for%20the%20Promotion%20of%20International%20Trade,,,,,New,,,partial,0
Beijing Zhonglian,Stand: S1450,,Stand: S1450,https://www.ife.co.ukexhibitors/beijing-zhonglian,,https://www.linkedin.com/search/results/companies/?keywords=Beijing%20Zhonglian,https://app.apollo.io/#/companies?q_organization_name=Beijing%20Zhonglian,,,,,New,,,partial,0
BEIKA MOCHI,Stand: N3474,,Stand: N3474,https://www.ife.co.ukexhibitors/logot,,https://www.linkedin.com/search/results/companies/?keywords=BEIKA%20MOCHI,https://app.apollo.io/#/companies?q_organization_name=BEIKA%20MOCHI,,,,,New,,,partial,0
Belgian processed potatoes,Stand: N2368,,Stand: N2368,https://www.ife.co.ukexhibitors/belgian-processed-potatoes-1,,https://www.linkedin.com/search/results/companies/?keywords=Belgian%20processed%20potatoes,https://app.apollo.io/#/companies?q_organization_name=Belgian%20processed%20potatoes,,,,,New,,,partial,0
BELGIUM - WALLONIA,Stand: N1970,,Stand: N1970,https://www.ife.co.ukexhibitors/belgium-wallonia-1,,https://www.linkedin.com/search/results/companies/?keywords=BELGIUM%20-%20WALLONIA,https://app.apollo.io/#/companies?q_organization_name=BELGIUM%20-%20WALLONIA,,,,,New,,,partial,0
Bell'Oliva,Stand: N2010m,,Stand: N2010m,https://www.ife.co.ukexhibitors/belloliva,,https://www.linkedin.com/search/results/companies/?keywords=Bell'Oliva,https://app.apollo.io/#/companies?q_organization_name=Bell'Oliva,,,,,New,,,partial,0
BelOrta,Stand: N2450,,Stand: N2450,https://www.ife.co.ukexhibitors/belorta-1,,https://www.linkedin.com/search/results/companies/?keywords=BelOrta,https://app.apollo.io/#/companies?q_organization_name=BelOrta,,,,,New,,,partial,0
BERTINCHAMPS BREWERY,Stand: N1970e,,Stand: N1970e,https://www.ife.co.ukexhibitors/bertinchamps-brewery,,https://www.linkedin.com/search/results/companies/?keywords=BERTINCHAMPS%20BREWERY,https://app.apollo.io/#/companies?q_organization_name=BERTINCHAMPS%20BREWERY,,,,,New,,,partial,0
Besler,Stand: N1710a,,Stand: N1710a,https://www.ife.co.ukexhibitors/besler,,https://www.linkedin.com/search/results/companies/?keywords=Besler,https://app.apollo.io/#/companies?q_organization_name=Besler,,,,,New,,,partial,0
Best of British Tasting Room,Stand: S1756,,Stand: S1756,https://www.ife.co.ukexhibitors/best-british-tasting-room,,https://www.linkedin.com/search/results/companies/?keywords=Best%20of%20British%20Tasting%20Room,https://app.apollo.io/#/companies?q_organization_name=Best%20of%20British%20Tasting%20Room,,,,,New,,,partial,0
BETAGRO PUBLIC COMPANY LIMITED,Stand: N4359,,Stand: N4359,https://www.ife.co.ukexhibitors/betagro-public-company-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=BETAGRO%20PUBLIC%20COMPANY%20LIMITED,https://app.apollo.io/#/companies?q_organization_name=BETAGRO%20PUBLIC%20COMPANY%20LIMITED,,,,,New,,,partial,0
BETRIMEX,Stand: N2301,,Stand: N2301,https://www.ife.co.ukexhibitors/betrimex,,https://www.linkedin.com/search/results/companies/?keywords=BETRIMEX,https://app.apollo.io/#/companies?q_organization_name=BETRIMEX,,,,,New,,,partial,0
Beyond Belief,Stand: Taproom D,,Stand: Taproom D,https://www.ife.co.ukexhibitors/beyond-belief-1,,https://www.linkedin.com/search/results/companies/?keywords=Beyond%20Belief,https://app.apollo.io/#/companies?q_organization_name=Beyond%20Belief,,,,,New,,,partial,0
Beyond Oil,Stand: S241,,Stand: S241,https://www.ife.co.ukexhibitors/beyond-oil,,https://www.linkedin.com/search/results/companies/?keywords=Beyond%20Oil,https://app.apollo.io/#/companies?q_organization_name=Beyond%20Oil,,,,,New,,,partial,0
BII,Stand: S1615,,Stand: S1615,https://www.ife.co.ukexhibitors/bii,,https://www.linkedin.com/search/results/companies/?keywords=BII,https://app.apollo.io/#/companies?q_organization_name=BII,,,,,New,,,partial,0
BII Helpline Live Stand,Stand: S1619,,Stand: S1619,https://www.ife.co.ukexhibitors/bii-helpline-live-stand,,https://www.linkedin.com/search/results/companies/?keywords=BII%20Helpline%20Live%20Stand,https://app.apollo.io/#/companies?q_organization_name=BII%20Helpline%20Live%20Stand,,,,,New,,,partial,0
BIKA JI FOODS INTERNATIONAL LTD INDIA,Stand: N2916,,Stand: N2916,https://www.ife.co.ukexhibitors/bika-ji-foods-international-india,YES,https://www.linkedin.com/search/results/companies/?keywords=BIKA%20JI%20FOODS%20INTERNATIONAL%20LTD%20INDIA,https://app.apollo.io/#/companies?q_organization_name=BIKA%20JI%20FOODS%20INTERNATIONAL%20LTD%20INDIA,,,,,New,,,partial,0
BIMO,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/bimo,,https://www.linkedin.com/search/results/companies/?keywords=BIMO,https://app.apollo.io/#/companies?q_organization_name=BIMO,,,,,New,,,partial,0
Birchall Tea,Stand: S876,,Stand: S876,https://www.ife.co.ukexhibitors/birchall-tea,YES,https://www.linkedin.com/search/results/companies/?keywords=Birchall%20Tea,https://app.apollo.io/#/companies?q_organization_name=Birchall%20Tea,,,,,New,,,partial,0
BitesWeLove,Stand: N3350,,Stand: N3350,https://www.ife.co.ukexhibitors/biteswelove,,https://www.linkedin.com/search/results/companies/?keywords=BitesWeLove,https://app.apollo.io/#/companies?q_organization_name=BitesWeLove,,,,,New,,,partial,0
Bizimply,Stand: S3464,,Stand: S3464,https://www.ife.co.ukexhibitors/bizimply,,https://www.linkedin.com/search/results/companies/?keywords=Bizimply,https://app.apollo.io/#/companies?q_organization_name=Bizimply,,,,,New,,,partial,0
Blackmore Vale Dairy,Stand: N1060,,Stand: N1060,https://www.ife.co.ukexhibitors/blackmore-vale-dairy,YES,https://www.linkedin.com/search/results/companies/?keywords=Blackmore%20Vale%20Dairy,https://app.apollo.io/#/companies?q_organization_name=Blackmore%20Vale%20Dairy,,,,,New,,,partial,0
Bloom Urban Warehouses,Stand: N315,,Stand: N315,https://www.ife.co.ukexhibitors/bloom-urban-warehouses,,https://www.linkedin.com/search/results/companies/?keywords=Bloom%20Urban%20Warehouses,https://app.apollo.io/#/companies?q_organization_name=Bloom%20Urban%20Warehouses,,,,,New,,,partial,0
Bob Snail,Stand: N1048,,Stand: N1048,https://www.ife.co.ukexhibitors/bob-snail,,https://www.linkedin.com/search/results/companies/?keywords=Bob%20Snail,https://app.apollo.io/#/companies?q_organization_name=Bob%20Snail,,,,,New,,,partial,0
BODEGAS EL INICIO,Stand: N1630j,,Stand: N1630j,https://www.ife.co.ukexhibitors/bodegas-el-inicio,,https://www.linkedin.com/search/results/companies/?keywords=BODEGAS%20EL%20INICIO,https://app.apollo.io/#/companies?q_organization_name=BODEGAS%20EL%20INICIO,,,,,New,,,partial,0
Bodegas Mazas,Stand: N1630u,,Stand: N1630u,https://www.ife.co.ukexhibitors/bodegas-mazas,,https://www.linkedin.com/search/results/companies/?keywords=Bodegas%20Mazas,https://app.apollo.io/#/companies?q_organization_name=Bodegas%20Mazas,,,,,New,,,partial,0
Bogutti,Stand: N4330,,Stand: N4330,https://www.ife.co.ukexhibitors/bogutti,,https://www.linkedin.com/search/results/companies/?keywords=Bogutti,https://app.apollo.io/#/companies?q_organization_name=Bogutti,,,,,New,,,partial,0
Bombieri S.p.A.,Stand: N4081,,Stand: N4081,https://www.ife.co.ukexhibitors/bombieri-sp,,https://www.linkedin.com/search/results/companies/?keywords=Bombieri%20S.p.A.,https://app.apollo.io/#/companies?q_organization_name=Bombieri%20S.p.A.,,,,,New,,,partial,0
bonÀrea,Stand: N3871,,Stand: N3871,https://www.ife.co.ukexhibitors/bonarea,,https://www.linkedin.com/search/results/companies/?keywords=bonÀrea,https://app.apollo.io/#/companies?q_organization_name=bonÀrea,,,,,New,,,partial,0
Borna Foods,Stand: N910,,Stand: N910,https://www.ife.co.ukexhibitors/borna-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Borna%20Foods,https://app.apollo.io/#/companies?q_organization_name=Borna%20Foods,,,,,New,,,partial,0
Bornos Vinos & Licores,Stand: N1630a,,Stand: N1630a,https://www.ife.co.ukexhibitors/bornos-vinos-licores,,https://www.linkedin.com/search/results/companies/?keywords=Bornos%20Vinos%20&%20Licores,https://app.apollo.io/#/companies?q_organization_name=Bornos%20Vinos%20&%20Licores,,,,,New,,,partial,0
BOROMIR,Stand: N3428,,Stand: N3428,https://www.ife.co.ukexhibitors/boromir,,https://www.linkedin.com/search/results/companies/?keywords=BOROMIR,https://app.apollo.io/#/companies?q_organization_name=BOROMIR,,,,,New,,,partial,0
Bottleproof Cocktails,Stand: S1750,,Stand: S1750,https://www.ife.co.ukexhibitors/bottleproof-cocktails-1,,https://www.linkedin.com/search/results/companies/?keywords=Bottleproof%20Cocktails,https://app.apollo.io/#/companies?q_organization_name=Bottleproof%20Cocktails,,,,,New,,,partial,0
BOUBLENZA,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/boublenza,,https://www.linkedin.com/search/results/companies/?keywords=BOUBLENZA,https://app.apollo.io/#/companies?q_organization_name=BOUBLENZA,,,,,New,,,partial,0
Brambles,Stand: N507,,Stand: N507,https://www.ife.co.ukexhibitors/chep,,https://www.linkedin.com/search/results/companies/?keywords=Brambles,https://app.apollo.io/#/companies?q_organization_name=Brambles,,,,,New,,,partial,0
BRCGS,Stand: N281e,,Stand: N281e,https://www.ife.co.ukexhibitors/brcgs,,https://www.linkedin.com/search/results/companies/?keywords=BRCGS,https://app.apollo.io/#/companies?q_organization_name=BRCGS,,,,,New,,,partial,0
BRCN FOOD,Stand: N952,,Stand: N952,https://www.ife.co.ukexhibitors/brcn-food,YES,https://www.linkedin.com/search/results/companies/?keywords=BRCN%20FOOD,https://app.apollo.io/#/companies?q_organization_name=BRCN%20FOOD,,,,,New,,,partial,0
Bretton Foods,Stand: N4816,,Stand: N4816,https://www.ife.co.ukexhibitors/bretton-foods,YES,https://www.linkedin.com/search/results/companies/?keywords=Bretton%20Foods,https://app.apollo.io/#/companies?q_organization_name=Bretton%20Foods,,,,,New,,,partial,0
Brewery Roman,Stand: N5069,,Stand: N5069,https://www.ife.co.ukexhibitors/brewery-roman,,https://www.linkedin.com/search/results/companies/?keywords=Brewery%20Roman,https://app.apollo.io/#/companies?q_organization_name=Brewery%20Roman,,,,,New,,,partial,0
BRIDOR,Stand: N3238,,Stand: N3238,https://www.ife.co.ukexhibitors/bridor,,https://www.linkedin.com/search/results/companies/?keywords=BRIDOR,https://app.apollo.io/#/companies?q_organization_name=BRIDOR,,,,,New,,,partial,0
Brioche Pasquier,Stand: S1180,,Stand: S1180,https://www.ife.co.ukexhibitors/brioche-pasquier-1,,https://www.linkedin.com/search/results/companies/?keywords=Brioche%20Pasquier,https://app.apollo.io/#/companies?q_organization_name=Brioche%20Pasquier,,,,,New,,,partial,0
British Frozen Food Federation,Stand: N4069,,Stand: N4069,https://www.ife.co.ukexhibitors/british-frozen-food-federation,YES,https://www.linkedin.com/search/results/companies/?keywords=British%20Frozen%20Food%20Federation,https://app.apollo.io/#/companies?q_organization_name=British%20Frozen%20Food%20Federation,,,,,New,,,partial,0
Broad Oak Farm Sausage Company,Stand: N4078,,Stand: N4078,https://www.ife.co.ukexhibitors/broad-oak-farm-sausage-company-1,,https://www.linkedin.com/search/results/companies/?keywords=Broad%20Oak%20Farm%20Sausage%20Company,https://app.apollo.io/#/companies?q_organization_name=Broad%20Oak%20Farm%20Sausage%20Company,,,,,New,,,partial,0
Bromex,Stand: N4310,,Stand: N4310,https://www.ife.co.ukexhibitors/bromex,,https://www.linkedin.com/search/results/companies/?keywords=Bromex,https://app.apollo.io/#/companies?q_organization_name=Bromex,,,,,New,,,partial,0
Brown Bag Crisps,Stand: N3680,,Stand: N3680,https://www.ife.co.ukexhibitors/brown-bag-crisps-1,,https://www.linkedin.com/search/results/companies/?keywords=Brown%20Bag%20Crisps,https://app.apollo.io/#/companies?q_organization_name=Brown%20Bag%20Crisps,,,,,New,,,partial,0
Brunel European,Stand: N873,Exporters Hub,Stand: N873,https://www.ife.co.ukexhibitors/brunel-european,,https://www.linkedin.com/search/results/companies/?keywords=Brunel%20European,https://app.apollo.io/#/companies?q_organization_name=Brunel%20European,,,,,New,,,partial,0
BTM International UK Ltd,Stand: N2910,,Stand: N2910,https://www.ife.co.ukexhibitors/btm-international-uk-1,,https://www.linkedin.com/search/results/companies/?keywords=BTM%20International%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=BTM%20International%20UK%20Ltd,,,,,New,,,partial,0
BTSA Biotecnologías Aplicadas,Stand: N835,,Stand: N835,https://www.ife.co.ukexhibitors/btsa-biotecnologias-aplicadas,,https://www.linkedin.com/search/results/companies/?keywords=BTSA%20Biotecnologías%20Aplicadas,https://app.apollo.io/#/companies?q_organization_name=BTSA%20Biotecnologías%20Aplicadas,,,,,New,,,partial,0
Bubbleology,Stand: N4840,,Stand: N4840,https://www.ife.co.ukexhibitors/bubbleology-1,,https://www.linkedin.com/search/results/companies/?keywords=Bubbleology,https://app.apollo.io/#/companies?q_organization_name=Bubbleology,,,,,New,,,partial,0
Bucked Up,Stand: N1430j,,Stand: N1430j,https://www.ife.co.ukexhibitors/bucked-up,,https://www.linkedin.com/search/results/companies/?keywords=Bucked%20Up,https://app.apollo.io/#/companies?q_organization_name=Bucked%20Up,,,,,New,,,partial,0
Buderim Ginger,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/buderim-ginger,,https://www.linkedin.com/search/results/companies/?keywords=Buderim%20Ginger,https://app.apollo.io/#/companies?q_organization_name=Buderim%20Ginger,,,,,New,,,partial,0
Budweiser Budvar,Stand: S1718,,Stand: S1718,https://www.ife.co.ukexhibitors/budweiser-budvar,,https://www.linkedin.com/search/results/companies/?keywords=Budweiser%20Budvar,https://app.apollo.io/#/companies?q_organization_name=Budweiser%20Budvar,,,,,New,,,partial,0
Burch Farms,Stand: N1430c,,Stand: N1430c,https://www.ife.co.ukexhibitors/burch-farms,,https://www.linkedin.com/search/results/companies/?keywords=Burch%20Farms,https://app.apollo.io/#/companies?q_organization_name=Burch%20Farms,,,,,New,,,partial,0
Business France,Stand: N4510,,Stand: N4510,https://www.ife.co.ukexhibitors/business-france-1,,https://www.linkedin.com/search/results/companies/?keywords=Business%20France,https://app.apollo.io/#/companies?q_organization_name=Business%20France,,,,,New,,,partial,0
