name,years,stand_2023,stand_2024,stand_2025,status_2023,status_2024,status_2025,website,description_pl,description_en,contact,nip,logo,real_website,email,phone,whatsapp,linkedin,facebook,instagram,youtube,tiktok,representative
GEA BAKERY,2025,,,C4.02,,,Sprzedane (Agenci),https://www.geabakery.com/,"Gea Bakery to pionierska grecka firma oferująca wysokiej jakości produkty bezglutenowe, przygotowane z czystych, naturalnych składników dostarczanych przez ziemię. Dzięki naszej wiedzy i doświadczeniu w wypiekach bezglutenowych tworzymy oryginalne receptury bez użycia gotowych mieszanek, modyfikowanej skrobi czy konserwantów. Nasze produkty są wolne od GMO i powstają z wysokiej jakości składników, takich jak białko grochu, siemię lniane, mąka z soczewicy, autentyczna wanilia bourbon oraz wyśmienita belgijska czekolada. Nasze pieczywo uzyskuje ocenę A w skali Nutri-Score i jest wypiekane z naturalnych cukrów owocowych zamiast cukru.","Gea Bakery is a pioneering Greek company offering premium, gluten-free products using pure natural ingredients provided by the earth. With our expertise in gluten-free baking, we develop original recipes without using ready-made mixes, modified starches, or preservatives.Our products are GMO-free and made with high-quality ingredients like pea protein, linseed, lentil flour, authentic bourbon vanilla and fine Belgian chocolate. Our bread products rank A in the Nutri-Score  scale and are baked with natural fruit sugars instead of sugar.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80051.jpg,https://www.geabakery.com/,,103074068; 652234719; +30 210 8141 469,,,https://el-gr.facebook.com/geabakeryellada/,https://www.instagram.com/geabakery/,https://www.youtube.com/channel/UCPc4eduLLeP4nmrVbv_rl4A,,
KORVEL LTD,2025,,,C4.02,,,Sprzedane (Agenci),https://korvel-food.com/en/,-,"KORVEL LTD is a Greek family-owned olive oil factory that has been operating since 2011. We boast modern production lines and hold all necessary certifications, including IFS, Organic, FDA, and Agrocert. Our high-quality, sustainably produced olive oil features unique flavor profiles that delight our customers.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80055.jpg,https://korvel-food.com/en/,info@korvel-food.com; sales@korvel-food.com,172120542733; 1780480570; 24170133,,,https://www.facebook.com/policies/cookies/,https://www.instagram.com/korvelfood,https://youtube.com/@korvel-food,,
KRITON PARADOSI LTD,2025,,,C4.02,,,Sprzedane (Agenci),HTTP://www.kriton-paradosi.gr,-,"We are a family business, a purely Greek company operating in the food trade sector since 2002. We manufacture and distribute natural cheese products from Crete. We believe in the beneficial power of the ""Mediterranean Diet"". We promote pure traditional products in Greece and abroad, meeting the needs of the modern consumer.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80057.jpg,https://kriton-paradosi.gr/,info@kriton-paradosi.gr; sales@kriton-paradosi.gr,2019-05-30; 2024-08-01; 1722519823730,,,https://www.facebook.com/kritonparadosi,https://instagram.com/,,,
FAMILY RECIPES P.C.,2025,,,C4.02,,,Sprzedane (Agenci),http://WWW.DEARGREECE.GR,"Dear Greece to rodzinna firma założona w 1930 roku, z nowymi zakładami produkcyjnymi w Atenach, produkująca zdrowe ciasteczka według tradycyjnych receptur, z oliwą z oliwek extra vergine z Krety, bez konserwantów i cholesterolu.- Nasza wizja to „Zawsze bądź pierwszym wyborem naszych klientów”.- Produkujemy produkty premium oparte na diecie śródziemnomorskiej.- Używamy wyłącznie oliwy z oliwek extra vergine i składników od certyfikowanych dostawców.- Nasze motto to „Jakość to nasza licencja na biznes”.",-,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80059.jpg,https://www.deargreece.gr/,info@deargreece.gr,1580256972670; 1573319998233; +30 210 6640280,,,https://www.facebook.com/deargreece/,https://www.instagram.com/dear_greece/,,,
M.KOSMIDIS & CO,2025,,,C4.02,,,Sprzedane (Agenci),http://halvadopoiia.gr/,-,-,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80066.jpg,https://halvadopoiia.gr/,,1439560530298; 1439558147562; 1738392253070,,,https://www.facebook.com/pages/%CE%A0%CE%B1%CF%81%CE%B1%CE%B4%CE%BF%CF%83%CE%B9%CE%B1%CE%BA%CE%AE-%CE%A7%CE%B1%CE%BB%CE%B2%CE%B1%CE%B4%CE%BF%CF%80%CE%BF%CE%B9%CE%B9%CE%B1-%CE%9C%CE%9A%CE%BF%CF%83%CE%BC%CE%B9%CE%B4%CE%B7-%CE%A3%CE%B9%CE%B1-%CE%9F%CE%95/320757561274379,,https://www.youtube.com/channel/UCEn_tUoAOyh7bXHMxEWV3IQ,,
MC DIVINA S.M.P.C,2025,,,C4.02,,,Sprzedane (Agenci),http://brak.com,-,"MC DIVINA S.M.P.C is a new established company based in Athens with main activity to offer a premium range of Bakery products including Butter Cookies and Panettone under the International Maria Callas brand all presented in luxurious packaging. This iconic brand, inspired by the legendary Diva, stands as a symbol of elegance and timeless appeal. Maria Callas products offer a piece of History, Culture and Art.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80068.jpg,,,,,,,,,,
REGION OF ATTICA,2025,,,C4.02,,,Sprzedane (Agenci),https://www.patt.gov.gr/,-,"The Region of Attica is located at the central part of the country. It contains a territory of 3,808 km2 and covers 2.9% of the total territory of Greece. It is based in Athens, the Greek capital.Attica, apart from its ancient monuments and history, is a region displaying rare natural beauty and a wonderful climate, suitable for the nourishing of plants that, although they do not even grow in many other places, bear fruit here. Land and sea in this place provide us with all kinds of goods. As Xenophon said, “whatever goods Gods have to offer people in each season, here it all starts to grow very early and ceases to grow very late”.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80069.jpg,,,,,,,,,,
HATZIGAVRIEL BROS. G.P.,2025,,,C4.02,,,Sprzedane (Agenci),https://halvas-marathonos.gr,-,"The Hatzigavriel family has been active since 1988 in the food industry, in bakery products, confectionery and catering services. In the early 20th century, Nikolaos Hatzigavriel was a halva producer in Makri in Asia Minor (now Turkey). Today, his great-grandchildren, a century later, rediscovering their history and investing in cutting-edge technology, present you the Marathon halva of the Hatzigavriel family. The company is housed in a privately owned 600m² facility and has completed investments of over two million euros for the vertical production and processing of sesame, tahini and halva. It continues its investments in green energy, producing 100KW of electricity, making it energy self-sufficient.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80841.jpg,,,,,,,,,,
DAMAK FOOD,2025,,,C3.27,,,Sprzedane,https://damakfood.pl/pl/,,,,1090001681,https://www4.pwe-expoplanner.com/sklep/img/logo/11053.jpg,,,,,,,,,,
Rabeko,2025,,,C3.28,,,Sprzedane (Targi obce),https://www.rabeko.be/en/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/67801.jpg,https://rabekoshop.be/en/,info@rabeko.be,93252813187; 182454485379; 66-1780480575,,,https://www.facebook.com/rabekozero,https://www.instagram.com/rabeko.be/,https://www.youtube.com/@BartRabeko,https://www.tiktok.com/@rabeko.be,
REGION OF CENTRAL MACEDONIA,2025,,,C5.01,,,Sprzedane (Agenci),https://www.pkm.gov.gr,-,"Central Macedonia is Greece’s most visited Region, known for the legendary history and the magnificent landscapes. Central Macedonia is also Greece’s first Region in agri-food products exports. Our outstanding brand, the “Macedonian Cuisine”, is prepared with top quality and nutrition value ingredients produced in Central Macedonia, Greece.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80262.jpg,https://www.pkm.gov.gr,dpo@pkm.gov.gr,99999999; 999999999; 04-06-2026,,,,,,,
Begas Agro,2025,,,C5.01,,,Sprzedane (Agenci),https://www.begasagro.gr/,"BEGAS AGRO SA to firma z branży ryżowej z siedzibą w Halastra w Grecji. Przetwarzamy i eksportujemy około 30 000 ton ryżu pochodzącego z Grecji,z wielu odmian. Nasze produkty obejmują: - Ryż średnioziarnisty - Ryż długoziarnisty - Ryż risotto - Ryż parboiled - Ryż Camolino - Ryż brązowy - Ryż łamany 100% biały i parboiled","BEGAS AGRO SA is a rice industry based in Halastra, Greece. We process and export approximately 30,000 tons of Greek origin rice,from a plethora of varieties. Our products include: - Medium Grain Rice - Long Grain Rice - Risotto Rice - Parboiled Rice- Camolino Rice - Brown Rice - Broken 100% White and Parboiled Rice",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80281.jpg,https://www.begasagro.gr/,info@begasagro.gr,+302310794260; 40.7306585; 22.7021745,,https://www.linkedin.com/,https://www.facebook.com/BEGAS-AGRO-SA-1028994297126479,,https://www.youtube.com/channel/UCj3c7fp9_ABLmAI4DB28ZrQ,,
FIRST AGRICULTURAL COOPERATIVE OF RICE PRODUCERS OF CHALASTRA,2025,,,C5.01,,,Sprzedane (Agenci),HTTP://www.chalastrarice.gr,-,The First Agricultural Cooperative of Chalastra was founded in 1917 and is one of the first and biggest in Greece. Every year we gather  and manage 50.000 mt of rice that it is released on the greek market and other markets abroad.,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80282.jpg,https://www.chalastrarice.gr/,sales@chalastrarice.gr; info@chalastrarice.gr; smkampania@gmail.com,1521454471648; 1519139408004; 1774622700624,,,,,,,
KARKALIS N. VAIOS,2025,,,C5.01,,,Sprzedane (Agenci),http://ff@food-forum.gr,-,"FOOD FORUM is a Greek company that produces a variety of antipasti delicacies –appetizers such as stuffed peppers with cheese (cherry, bell, green long pepper, honey pepper), stuffed vegetables  (mushrooms, artichokes) etc. Also, Greek olives, green Halkidiki , Kalamon, whole, pitted and stuffed. Our products are exported to many different countries. Our philosophy is based on the combination of quality and   innovation   in order to satisfy the consumer’s needs by offering products of high quality. We adjust the traditional flavors and the traditional way of preserving food, such as pickled peppers, to the modern eating habits.  Our company is certified according to FSSC 22000, ISO 22000, ISO/TS 22002-1.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80284.jpg,,,,,,,,,,
Holy Monastery of Hilandar,2025,,,C5.01,,,Sprzedane (Agenci),HTTP://www.hilandarwines.com,-,"It takes time to create this exceptional wine. A wine steeped in timeless monastic tradition, handcrafted in limited quantities, with love and devotion by the monks of Hilandar. With grapes grown on vines dating back to the foundation of the Holy Monastery of Hilandaron the sacred mountain of Mount Athos in 1198.And it takes time to enjoy this exceptional wine but it’s time well spent",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80286.jpg,https://hilandarwines.com/,info@hilandarwines.com,779985841; 1779985841; 79985841,,,https://facebook.com/hilandarwines,https://instagram.com/hilandarwines,,,
KRONOS SA,2025,,,C5.01,,,Sprzedane (Agenci),https://www.kronos.com.gr/preload,"Jesteśmy KRONOS SA, przemysł przetwórstwa owoców w puszkach zlokalizowany w północnej Grecji. Jesteśmy firmą w 100% eksportową, dostarczającą nasze produkty do 95 krajów na całym świecie, z ciągłą ekspansją na nowe rynki. Lider w greckim przemyśle konserwowania owoców i jeden z czołowych producentów na świecie. Produkujemy: • Brzoskwinie: połówki, plastry i kostka • Obrane morele: połówki • Mieszanka owocowa • Gruszki: połówki i kostka Wszystkie produkty mogą być pakowane w różne rodzaje syropów, a także w soki i wodę. Oferujemy również: • Przeciery owocowe: brzoskwiniowy, morelowy, gruszkowy, jabłkowy (Brix 30/32 i 10/12) • Produkty aseptyczne: kostka brzoskwiniowa, połówki moreli do zastosowań przemysłowych • Nasz nowy produkt: oliwki i owoce w plastikowych kubkach o pojemności 124 ml","KRONOS SA is a canned fruit industry situated in Northen Greece. We are an 100% export company, covering 95 countries worldwide,  with constant expansion into new markets. Leader in the Greek fruit canning industry and one of the top worldwide. We produce:  Peaches: halves, slices, and dices  Peeled Apricots: halves  Fruit Cocktail  Pear: halves and dices All products can be packed in all types of syrup, as well as in juices and water packs. Also we can provide:   Fruit Puree: Peach, Apricot, Pear, Apple puree concentrate, Brix 30/32 and 10/12  Aseptic: Peach dices, Apricot halves for industrial use  Our new product: Olives and fruits in plastic cups of 124ml",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80287.jpg,https://www.kronos.com.gr/preload,,,,,,,,,
Mezap,2025,,,C5.01,,,Sprzedane (Agenci),http://mezap.gr/,-,"MEZAP was established in 1904. In 1950 initiates its first exporting activities in Europe, America, and Australia. In 1967 established in the western suburbs of Thessaloniki – Greece in  self-owned premises, at which it currently remains. Today, after 120 years, MEZAP company holds a notable share of the Greek market, while at the same time it successfully exports 50% of its production to many destinations all over the world.  Mezap SA employs a food safety & quality system according to BRC and ISO 9001, certified by TUV. We produce first class tahini/halva deriving from best sesame seed varieties. In terms of packaging and flavors we have a great variety to suit foodservice retail and industrial users.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80288.jpg,http://mezap.gr/,info@mezap.gr,4857142857143; 2310 751 041; 2022-09-21,,,,,,,
Dimitra Parparas,2025,,,C5.01,,,Sprzedane (Agenci),https://dimitra-foods.eu,-,"PARPARAS SA, founded in 1970, is a family owned and international oriented company, specialized in Olives, Pickled Peppers and Canned Vegetables. The company, exporting to more than 50 countries worldwide, has developed its main brand DIMITRA. The DIMITRA product range includes all varieties of Greek olives, pickled peppers, sundried tomatoes, fire roasted red paprika and fire roasted eggplant spread.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80289.jpg,https://dimitra-foods.eu,,+306932171971; 2020-07-07; 2025-10-16,,,https://www.facebook.com/Parparas-SA-539401619461054/,https://www.instagram.com/parparassa/,https://www.youtube.com/channel/UCXDhF5RuuJPnMDA1KPNHr4w,,
NTAMPOSIS & CO,2025,,,C5.01,,,Sprzedane (Agenci),https://www.emag.ro/brands/brand/stalida,"Stalida Extra Virgin Olive Oil to najwyższej jakości olej tłoczony na zimno, wytwarzany z oliwek Koroneiki w Veria. Z bogatym aromatem, z harmonijną równowagą owocowych, pieprznych i gorzkich nut. Pełen przeciwutleniaczy i zdrowych tłuszczów, wzbogaca sałatki i dania śródziemnomorskie. EVOO Stalida to czysty, naturalny skarb z nasłonecznionych Grecji.","Stalida Extra Virgin Olive Oil is a premium, cold-pressed oil crafted from Koroneiki olives in Veria. With rich aroma, With a harmonious balance of fruity, peppery, and bitter notes. Packed with antioxidants and healthy fats, it enhances salads and Mediterranean dishes. Stalida’s EVOO is a pure, natural treasure from Greece’s sun-drenched groves.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80292.jpg,,,,,,,,,,
Tarsmak Prymat spółka z ograniczoną odpowiedzialnością,2025,,,C4.08,,,Sprzedane,http://www.tarsmak.pl/,,,,8711003184,https://www4.pwe-expoplanner.com/sklep/img/logo/48488.jpg,https://www.tarsmak.pl/,,134591434; 77673457; +48 14 641 41 61,,,https://www.facebook.com/Tarsmak-wiemy-jak-%C5%82%C4%85czy%C4%87-smaki-1699243757010679/,https://www.instagram.com/tarsmak.pl/,,,
GREATGASTRO - Spółka z ograniczoną odpowiedzialnością,2025,,,C4.08,,,Sprzedane,https://greatgastro.pl/,"Greatgastro to firma stworzona z myślą o profesjonalnej gastronomii, dostarczająca wysokiej jakości przyprawy, marynaty, panierkę oraz opakowania gastronomiczne. W Polsce i Europie wspieramy lokale gastronomiczne, pizzerie, cateringi, hotele, cukiernie, kawiarnie, piekarnie - nie tylko najlepszymi produktami, ale także kompleksowym doradztwem i wsparciem marketingowym.","Greatgastro is a company created with professional gastronomy in mind, providing high-quality spices, marinades, breading, and food packaging. In Poland and across Europe, we support restaurants, pizzerias, catering services, hotels, confectioneries, cafés, and bakeries—not only with top-quality products but also with comprehensive consulting and marketing support.","1, 11-111, 1, Polska",,https://www4.pwe-expoplanner.com/sklep/img/logo/25387.png,https://greatgastro.pl/,biuro@greatgastro.pl,2020-02-12; 2025-02-21; +48 728 501 601,,,https://www.facebook.com/greatgastropl/,https://www.instagram.com/greatgastro.pl/,https://www.youtube.com/channel/UC8z4dsmrMOodnbVhshkULPw,,
Urząd Marszałkowski Województwa Podlaskiego,2025,,,C3.02,,,Sprzedane (Targi PWE),https://www.wrotapodlasia.pl/,,,,5422542016,https://www4.pwe-expoplanner.com/sklep/img/logo/50586.jpg,,,,,,,,,,
BGF HUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.44,,,Sprzedane (Targi PWE),https://aleo.com/pl/firma/bgf-hub-spolka-z-ograniczona-odpowiedzialnoscia,"Sprzedaż hurtowa cukru, czekolady, wyrobów cukierniczych i piekarskich",,,9462735255,https://www4.pwe-expoplanner.com/sklep/img/logo/65812.jpg,,,,,,,,,,
Orzeszek/Przyprawy Twojej Kuchniwied,2025,,,C3.07,,,Sprzedane,https://orzeszek.com.pl/,"Firma Orzeszek od wielu lat  zajmuje się importem, konfekcjonowaniem i sprzedażą produktów z wielu różnych kategorii żywności, ze szczególnym uwzględnieniem produktów ważnych dla zachowania zdrowia konsumentów.",,,7311964778,https://www4.pwe-expoplanner.com/sklep/img/logo/15801.jpg,https://orzeszek.com.pl/,sklep@orzeszek.com.pl; biuro@orzeszek.com.pl,1602077689-1024; 2021-02-01; 2025-10-15,,,https://www.facebook.com/Firma.Orzeszek/,https://www.instagram.com/orzeszekznatury/,,,
Tender Meat Sp. z o.o.,2025,,,C5.11,,,Sprzedane (Dział Prawny),https://tendermeat.pl/,"Jesteśmy dostawcą mięs premium na rynku HoReCa od ponad 20 lat. Zawsze najważniejsze dla nas było budowanie trwałych relacji z Klientami. Wieloletnia współpraca oparta na zaufaniu to efekt gwarantowanej przez nas jakości oraz indywidualnego podejścia. Mamy zaszczyt pracować z najlepszymi szefami kuchni w całej Polsce. Są to relacje w większości osobiste, które bardzo sobie cenimy. W zamian za zaufanie odpłacamy pełnym zaangażowaniem w każde zlecenie.",,,5671640019,https://www4.pwe-expoplanner.com/sklep/img/logo/77975.jpg,https://tendermeat.pl/,,00000040; 1000000000; 00000008,,,,,,,
FOLPOL,2025,,,C5.25,,,Sprzedane,https://www.folpol.pl/pl/,,,,1231029091,https://www4.pwe-expoplanner.com/sklep/img/logo/33138.jpg,https://folpol.pl/,lp.loplof@ezcinlor.eilof; lp.loplof@keis.anna; lp.loplof@kazcarf.arabrab,(168 168 173; 123-10-29-091; 015803517,,,,,,,Katarzyna Wińska (Manager)
SMART WORK,2025,,,C3.26,,,Sprzedane (Dział Prawny),https://www.smartwork.pl/,,,,8842754100,https://www4.pwe-expoplanner.com/sklep/img/logo/24164.jpg,https://www.smartwork.pl/,biuro@smartwork.pl; info@smartwork.pl; b.madejczyk@smartwork.pl,+74 74 648 70 47; 0000550541; 361127620,,https://www.linkedin.com/company/agencjapracy-smartwork/,https://www.facebook.com/smartwork.agencjapracy/,,,,Smart Work Nawigacja (Wiceprezes)
MCCS Agnieszka Nowicka,2025,,,C4.31,,,Sprzedane,http://mccs.com.pl,,,,9670997508,https://www4.pwe-expoplanner.com/sklep/img/logo/24618.jpg,https://mccs.com.pl/,biuro@mccs.com.pl; czesci@mccs.com.pl,2023-12-21; 2026-05-12; 697 484 048,,,,,,,
SOLIGRANO,2025,,,C1.28,,,Sprzedane (Dział Prawny),https://soligrano.pl/,Zywnosc bio,,,7312050508,https://www4.pwe-expoplanner.com/sklep/img/logo/38202.jpg,https://soligrano.pl/,biuro@soligrano.pl; katarzyna.kuran@soligrano.pl; martyna.wawszczak@organikagro.pl,415195843127943; 2019-12-28; 2026-05-26,,,https://www.facebook.com/soligrano,https://www.instagram.com/soligrano/,https://www.youtube.com/channel/UCFXp5VmnGhi8I1fKB81t08w,,Martyna Wawszczak (Specjalista) | Joanna Michlewska Key (Account Manager) | Kamil Rabenda (CEO)
Carnauba,2025,,,C3.84,,,Sprzedane,https://brak.pl,.,,,40203290405,,,,,,,,,,,
FUNDACJA FITMENTOR,2025,,,C3.86,,,Sprzedane,https://www.fitmentor.pl/,,,,6252492129,https://www4.pwe-expoplanner.com/sklep/img/logo/78095.jpg,https://www.fitmentor.pl/,office@fitmentor.pl,11324410718; 1617099911; 17-03-2024,,,,,,,
Andrzej Langer,2025,,,C5.10,,,Sprzedane,https://brak.com,,,,0000000000,https://www4.pwe-expoplanner.com/sklep/img/logo/57202.jpg,,,,,,,,,,
Čokoládovny Fikar,2025,,,C5.02,,,Sprzedane,https://www.fikar.cz/,Czekolada,,,CZ25529811,https://www4.pwe-expoplanner.com/sklep/img/logo/64582.jpg,https://www.fikar.cz/,info@fikar.cz; marketing@fikar.cz; export@fikar.cz,17776735562; +420 777 787 782; 561133019762640,,,https://www.facebook.com/fikar.cz,https://www.instagram.com/cokoladovny_fikar/,,,
ABP Food Group,2025,,,C5.14,,,Sprzedane,https://abpfoodgroup.com/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/68600.jpg,https://abpfoodgroup.com/,,54734123,,,,,,,
Ambasada Republiki Słowackiej,2025,,,C1.01,,,Sprzedane,https://brak@brak.com,.,,,SK2020210049,https://www4.pwe-expoplanner.com/sklep/img/logo/72715.jpg,,,,,,,,,,
Organizacja Producentów Ryb Jesiotrowatych,2025,,,C1.26,,,Sprzedane,https://rejestr.io/krs/354106/organizacja-producentow-ryb-jesiotrowatych,.,,,9562269203,https://www4.pwe-expoplanner.com/sklep/img/logo/74692.jpg,,,,,,,,,,
"Messetop (Beijing)International Business &Exhibition Co.,Ltd",2025,,,C3.25,,,Sprzedane (Agenci),https://mp.weixin.qq.com,-,-,,,,,,,,,,,,,
"Qingdao Yilong Packaging Machinery Co.,Ltd",2025,,,C3.25,,,Sprzedane (Agenci),http://www.yilongpackagingmachine.com,"Założona w 1999 roku w Qingdao, jesteśmy wiodącym, profesjonalnym i elastycznym producentem automatycznych maszyn do napełniania i zgrzewania. Przyczyniamy się do opracowania krajowej normy Chin GB/T 38501-2007 oraz normy przemysłowej GB/T 38501-2020 dla maszyn do napełniania i zgrzewania.","Founded in 1999 Qingdao, Qingdao Yilong Packaging Machinery Co., Ltd. is the leading, professional and flexible manufacturer for automatic rotary fill and seal packaging machines. We lead to make and draft the China's national standard GB/T 38501-2007 and Industrial Standard GB/T 38501-2020 for rotary fill and seal packaging machines.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/79456.jpg,,,,,,,,,,
Świat Przypraw,2025,,,C4.11,,,Sprzedane (Dział Prawny),http://www.swiatprzypraw.eu/,,,,1250590115,https://www4.pwe-expoplanner.com/sklep/img/logo/9330.jpg,http://swiatprzypraw.eu/,biuro@swiatprzypraw.eu,25-07-2024; +48 22 353 85 50; +48 502 447 415,,,https://www.facebook.com/przyprawyprzyprawy/,,,,
Bejoy,2025,,,C1.40b,,,Sprzedane,https://bejoy.pl/,"Projektowanie i produkcja opakowań, materiałów poligraficznych i reklamowych oraz wspierających sprzedaż.",,"Krajkowo 16a, 09-210, Drobin, Polska",,https://www4.pwe-expoplanner.com/sklep/img/logo/19385.jpg,https://bejoy.pl/,bejoy@bejoy.pl,969652825; +48 504 265 292; 5361457172,,,,,,,
English Tea Shop Polska/EWAX cywilna,2025,,,C1.60a,,,Sprzedane,https://herbata.sklep.pl/,HERBATY BIO,,,295562747,https://www4.pwe-expoplanner.com/sklep/img/logo/13484.jpg,https://herbata.sklep.pl/,kontakt@englishteashop.pl; info.herbata@gmail.com,66.66666667; 33.33333333; 1496304045405,https://api.whatsapp.com/send?text=https%3A%2F%2Fherbata.sklep.pl%2F,,https://www.facebook.com/etsherbata,https://www.instagram.com/englishteashoppolska/,,,
ROLESKI,2025,,,C2.23,,,Sprzedane,https://roleski.pl/,"Firma Roleski to rodzinne przedsiębiorstwo ze 100% polskim kapitałem, od ponad 40 lat związane z produkcją spożywczą.Zajmujemy się projektowaniem i wytwarzaniem produktów premium w postaci ketchupów, majonezów, musztard, sosów, dressingów, bulionów, marynat oraz octów.  W ostatnim czasie nasze portfolio zostało wzbogacone o najwyższej jakości serię produktów ekologicznych w skład których wchodzą musztardy bio, ketchupy bio oraz koncentrat pomidorowy bio.",,,8732595273,,https://roleski.pl/,biuro@roleski.pl,54811222; 2015-03-17; 2025-02-11,,,https://www.facebook.com/Roleski,https://www.instagram.com/roleskipl/,https://www.youtube.com/channel/UCeT7WupaVEPEg-XFjaME5zA,,
TWARDZIK,2025,,,C1.44a,,,Sprzedane,https://twardzik.com.pl/,"Główną dziedziną naszej działalności jest produkcja mrożonych owoców i warzyw. Posiadamy bogaty asortyment produktów mrożonych, warzyw i owoców mono jak i mieszanek warzywnych oraz owocowych. Produkty są skierowane głównie do gastronomi, sektor „HoReCa”, opakowania - woreczki 2,5 kg, kartony 10 kg. Dysponujemy również linią produktów dedykowanych do detalu, opakowania kolorowe 750 g oraz 450 g.","Our main activity is production of IQF fruits and vegetables. We offer a wide range of frozen vegetable and fruit products, both mono and in mixtures. The Products are mainly aimed at the catering market, HoReCa sector, with the following packaging: bags 2.5 kg, cartons 10 kg. We also have products line dedicated to retail market, with coloured packaging of 750 g and 450 g.",,6340251276,https://www4.pwe-expoplanner.com/sklep/img/logo/68316.jpg,https://twardzik.com.pl/,artur@twardzik.com.pl,+48 32 2020892; +48 81 8289093; 63595997,,https://www.linkedin.com/company/7139185/,https://www.facebook.com/people/Twardzik-SpJ/61567334487374/,https://instagram.com/twardzikspj,https://www.youtube.com/@TwardzikSpJ,https://www.tiktok.com/@twardzik.sp.j,Biuro Handlowe (Dyrektor)
Roberto & Franco,2025,,,C4.43a,,,Sprzedane (Dział Prawny),https://robertofranco.pl/index.php?,,,,5252526247,https://www4.pwe-expoplanner.com/sklep/img/logo/32983.jpg,https://robertofranco.pl/index.php?,info@robertofranco.pl; nazar.svyryd@gmail.com; elektrownia@robertofranco.pl,58727499; 1520334431; 0000408656,,,https://www.facebook.com/TemplateMonster/,,https://www.youtube.com/user/TemplateMonsterCo,,
SDCCOM,2025,,,C0.14,,,Sprzedane,https://www.adresse-algerie.com/annuaire/sarl-communication-et-consulting-djazia/,,,,800 71629023545,,,,,,,,,,,
YÖKLMN,2025,,,C6.10,,,Sprzedane (Dział Prawny),https://www.yomleko.pl,.YÖMleko,,,5862375841,https://www4.pwe-expoplanner.com/sklep/img/logo/19754.jpg,https://www.yomleko.pl,say-yo@yomilch.com; info@yoklmn.eu,(030) 52014010; +386 69 666 227; 74 586-237-58-41,,https://www.linkedin.com/company/yoklmn/,https://www.facebook.com/profile.php,https://www.instagram.com/yomleko_pl,https://www.youtube.com/channel/UCKbDgIlV91ER1xSVRStVZ_g,,
Pure Chocolate,2025,,,C1.40a,,,Sprzedane (Dział Prawny),https://purechocolate.lv/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80878.jpg,https://purechocolate.lv/,info@purechocolate.lv; muzejs@purechocolate.lv,2024-08-01; 2026-01-30; 10800802934,,https://lv.linkedin.com/company/pure-chocolate-ltd,https://www.facebook.com/purechocolatelatvia,https://www.instagram.com/purechocolate.lv/,https://youtu.be/DYObsMi6nHE,,
NUTIN,2025,,,C5.21,,,Sprzedane,http://nutin.com.pl/,,,,7011007392,https://www4.pwe-expoplanner.com/sklep/img/logo/34241.jpg,https://nutin.com.pl/,info@nutin.com.pl,+48 22 2431958; 31536000,,,,,,,
POLAND FRUITS,2025,,,C2.31,,,Sprzedane,http://polandfruits.pl/,,,,7971848647,https://www4.pwe-expoplanner.com/sklep/img/logo/58290.jpg,https://polandfruits.pl/strona-glowna,marketing@polandfruits.com; a.dabrowska@polandfruits.pl,52536197; +48 22 824 14 97; +48 508 112 968,,,,,,,
Go Fair Turkey,2025,,,C1.19,,,Sprzedane (Agenci),https://www.gofairturkey.com/,-,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/75042.jpg,https://www.gofairturkey.com/,info@gofairturkey.com,2014-03-18; 2026-04-30; 1777541028,,,,,,,
DURU BULGUR GIDA SAN. VE TIC. A.Ş.,2025,,,C1.19,,,Sprzedane (Agenci),HTTP://BRAK.COM,-,-,,,https://www4.pwe-expoplanner.com/sklep/img/logo/75230.jpg,,,,,,,,,,
