Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
Argo Sweets,Stand: N4350,,Stand: N4350,https://www.ife.co.ukexhibitors/argo-sweets,YES,https://www.linkedin.com/search/results/companies/?keywords=Argo%20Sweets,https://app.apollo.io/#/companies?q_organization_name=Argo%20Sweets,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Ariela's Gelato,Stand: S770,,Stand: S770,https://www.ife.co.ukexhibitors/arielas-gelato-1,,https://www.linkedin.com/search/results/companies/?keywords=Ariela's%20Gelato,https://app.apollo.io/#/companies?q_organization_name=Ariela's%20Gelato,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
AROHA CHOCOLATE,Stand: N936,,Stand: N936,https://www.ife.co.ukexhibitors/aroha-chocolate,YES,https://www.linkedin.com/search/results/companies/?keywords=AROHA%20CHOCOLATE,https://app.apollo.io/#/companies?q_organization_name=AROHA%20CHOCOLATE,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Arrow Juice Factory for Bottling & Production,Stand: N1750a,,Stand: N1750a,https://www.ife.co.ukexhibitors/arrow-juice-factory-bottling-production,YES,https://www.linkedin.com/search/results/companies/?keywords=Arrow%20Juice%20Factory%20for%20Bottling%20&%20Production,https://app.apollo.io/#/companies?q_organization_name=Arrow%20Juice%20Factory%20for%20Bottling%20&%20Production,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ASCO Foods,Stand: N2410,,Stand: N2410,https://www.ife.co.ukexhibitors/asco-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=ASCO%20Foods,https://app.apollo.io/#/companies?q_organization_name=ASCO%20Foods,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Astorino,Stand: N2030a,,Stand: N2030a,https://www.ife.co.ukexhibitors/astorino,,https://www.linkedin.com/search/results/companies/?keywords=Astorino,https://app.apollo.io/#/companies?q_organization_name=Astorino,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Athletic Brewing,Stand: S1724,,Stand: S1724,https://www.ife.co.ukexhibitors/athletic-brewing,,https://www.linkedin.com/search/results/companies/?keywords=Athletic%20Brewing,https://app.apollo.io/#/companies?q_organization_name=Athletic%20Brewing,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ATI Olio di Roma IGP e Sabina DOP,Stand: N3271,,Stand: N3271,https://www.ife.co.ukexhibitors/ati-olio-di-roma-igp-e-sabina-dop-1,,https://www.linkedin.com/search/results/companies/?keywords=ATI%20Olio%20di%20Roma%20IGP%20e%20Sabina%20DOP,https://app.apollo.io/#/companies?q_organization_name=ATI%20Olio%20di%20Roma%20IGP%20e%20Sabina%20DOP,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ATLANTE UK LTD,Stand: N3018,,Stand: N3018,https://www.ife.co.ukexhibitors/atlante-uk-1,,https://www.linkedin.com/search/results/companies/?keywords=ATLANTE%20UK%20LTD,https://app.apollo.io/#/companies?q_organization_name=ATLANTE%20UK%20LTD,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Attic Brew Co.,Stand: Taproom F,,Stand: Taproom F,https://www.ife.co.ukexhibitors/attic-brew-co-1,,https://www.linkedin.com/search/results/companies/?keywords=Attic%20Brew%20Co.,https://app.apollo.io/#/companies?q_organization_name=Attic%20Brew%20Co.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ATURA Proteins,Stand: N457,,Stand: N457,https://www.ife.co.ukexhibitors/atura-proteins,,https://www.linkedin.com/search/results/companies/?keywords=ATURA%20Proteins,https://app.apollo.io/#/companies?q_organization_name=ATURA%20Proteins,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Austin Foods and Beverages Pvt. Ltd.,Stand: N2752,,Stand: N2752,https://www.ife.co.ukexhibitors/austin-foods-beverages-pvt-,YES,https://www.linkedin.com/search/results/companies/?keywords=Austin%20Foods%20and%20Beverages%20Pvt.%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Austin%20Foods%20and%20Beverages%20Pvt.%20Ltd.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Ausvision Meat Processors,Stand: S1010,,Stand: S1010,https://www.ife.co.ukexhibitors/ausvision-meat-processors,YES,https://www.linkedin.com/search/results/companies/?keywords=Ausvision%20Meat%20Processors,https://app.apollo.io/#/companies?q_organization_name=Ausvision%20Meat%20Processors,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
AVA Food And Beverages Ltd,Stand: N4380,,Stand: N4380,https://www.ife.co.ukexhibitors/ava-food-beverages,YES,https://www.linkedin.com/search/results/companies/?keywords=AVA%20Food%20And%20Beverages%20Ltd,https://app.apollo.io/#/companies?q_organization_name=AVA%20Food%20And%20Beverages%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Azienda Agricola Di Niso,Stand: N2050f,,Stand: N2050f,https://www.ife.co.ukexhibitors/azienda-agricola-di-niso,,https://www.linkedin.com/search/results/companies/?keywords=Azienda%20Agricola%20Di%20Niso,https://app.apollo.io/#/companies?q_organization_name=Azienda%20Agricola%20Di%20Niso,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
B&R Distribution Ltd,Stand: N4914,,Stand: N4914,https://www.ife.co.ukexhibitors/br-distribution,YES,https://www.linkedin.com/search/results/companies/?keywords=B&R%20Distribution%20Ltd,https://app.apollo.io/#/companies?q_organization_name=B&R%20Distribution%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Baba Sidi Herbs,Stand: N570,,Stand: N570,https://www.ife.co.ukexhibitors/baba-sidi-herbs,YES,https://www.linkedin.com/search/results/companies/?keywords=Baba%20Sidi%20Herbs,https://app.apollo.io/#/companies?q_organization_name=Baba%20Sidi%20Herbs,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Balila,Stand: N3480,,Stand: N3480,https://www.ife.co.ukexhibitors/balila,,https://www.linkedin.com/search/results/companies/?keywords=Balila,https://app.apollo.io/#/companies?q_organization_name=Balila,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Balkan Agricultural Ltd.,Stand: N356,,Stand: N356,https://www.ife.co.ukexhibitors/balkan-agricultural-,,https://www.linkedin.com/search/results/companies/?keywords=Balkan%20Agricultural%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Balkan%20Agricultural%20Ltd.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Balkhoorma,Stand: N935,,Stand: N935,https://www.ife.co.ukexhibitors/balkhoorma,,https://www.linkedin.com/search/results/companies/?keywords=Balkhoorma,https://app.apollo.io/#/companies?q_organization_name=Balkhoorma,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Baltic Foods,Stand: N3754,,Stand: N3754,https://www.ife.co.ukexhibitors/baltic-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Baltic%20Foods,https://app.apollo.io/#/companies?q_organization_name=Baltic%20Foods,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BAPI UK Ltd,Stand: S230,,Stand: S230,https://www.ife.co.ukexhibitors/bapi-uk,,https://www.linkedin.com/search/results/companies/?keywords=BAPI%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=BAPI%20UK%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BARHI MEADS,Stand: S1623,,Stand: S1623,https://www.ife.co.ukexhibitors/barhi-meads,,https://www.linkedin.com/search/results/companies/?keywords=BARHI%20MEADS,https://app.apollo.io/#/companies?q_organization_name=BARHI%20MEADS,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Barnes Williams / The Chilli Doctor,Stand: N558,,Stand: N558,https://www.ife.co.ukexhibitors/barnes-williams-chilli-doctor-1,,https://www.linkedin.com/search/results/companies/?keywords=Barnes%20Williams%20/%20The%20Chilli%20Doctor,https://app.apollo.io/#/companies?q_organization_name=Barnes%20Williams%20/%20The%20Chilli%20Doctor,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Basebetter (UK) Limited,Stand: N213,,Stand: N213,https://www.ife.co.ukexhibitors/basebetter-uk-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=Basebetter%20(UK)%20Limited,https://app.apollo.io/#/companies?q_organization_name=Basebetter%20(UK)%20Limited,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bassé,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/basse,,https://www.linkedin.com/search/results/companies/?keywords=Bassé,https://app.apollo.io/#/companies?q_organization_name=Bassé,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Be Inclusive Hospitality,Stand: S1213,,Stand: S1213,https://www.ife.co.ukexhibitors/inclusive-hospitality,,https://www.linkedin.com/search/results/companies/?keywords=Be%20Inclusive%20Hospitality,https://app.apollo.io/#/companies?q_organization_name=Be%20Inclusive%20Hospitality,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beagley Copperman B.V.,Stand: N3030,,Stand: N3030,https://www.ife.co.ukexhibitors/beagley-copperman-bv-1,,https://www.linkedin.com/search/results/companies/?keywords=Beagley%20Copperman%20B.V.,https://app.apollo.io/#/companies?q_organization_name=Beagley%20Copperman%20B.V.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beef Club 29,Stand: N3770,,Stand: N3770,https://www.ife.co.ukexhibitors/beef-club-29,,https://www.linkedin.com/search/results/companies/?keywords=Beef%20Club%2029,https://app.apollo.io/#/companies?q_organization_name=Beef%20Club%2029,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BEEMORE,Stand: N4970,,Stand: N4970,https://www.ife.co.ukexhibitors/beemore,,https://www.linkedin.com/search/results/companies/?keywords=BEEMORE,https://app.apollo.io/#/companies?q_organization_name=BEEMORE,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beijing Center for the Promotion of International Trade,"Stand: N4430, N4450",,"Stand: N4430, N4450",https://www.ife.co.ukexhibitors/beijing-center-promotion-international-trade-1,,https://www.linkedin.com/search/results/companies/?keywords=Beijing%20Center%20for%20the%20Promotion%20of%20International%20Trade,https://app.apollo.io/#/companies?q_organization_name=Beijing%20Center%20for%20the%20Promotion%20of%20International%20Trade,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beijing Zhonglian,Stand: S1450,,Stand: S1450,https://www.ife.co.ukexhibitors/beijing-zhonglian,,https://www.linkedin.com/search/results/companies/?keywords=Beijing%20Zhonglian,https://app.apollo.io/#/companies?q_organization_name=Beijing%20Zhonglian,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BEIKA MOCHI,Stand: N3474,,Stand: N3474,https://www.ife.co.ukexhibitors/logot,,https://www.linkedin.com/search/results/companies/?keywords=BEIKA%20MOCHI,https://app.apollo.io/#/companies?q_organization_name=BEIKA%20MOCHI,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Belgian processed potatoes,Stand: N2368,,Stand: N2368,https://www.ife.co.ukexhibitors/belgian-processed-potatoes-1,,https://www.linkedin.com/search/results/companies/?keywords=Belgian%20processed%20potatoes,https://app.apollo.io/#/companies?q_organization_name=Belgian%20processed%20potatoes,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BELGIUM - WALLONIA,Stand: N1970,,Stand: N1970,https://www.ife.co.ukexhibitors/belgium-wallonia-1,,https://www.linkedin.com/search/results/companies/?keywords=BELGIUM%20-%20WALLONIA,https://app.apollo.io/#/companies?q_organization_name=BELGIUM%20-%20WALLONIA,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bell'Oliva,Stand: N2010m,,Stand: N2010m,https://www.ife.co.ukexhibitors/belloliva,,https://www.linkedin.com/search/results/companies/?keywords=Bell'Oliva,https://app.apollo.io/#/companies?q_organization_name=Bell'Oliva,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BelOrta,Stand: N2450,,Stand: N2450,https://www.ife.co.ukexhibitors/belorta-1,,https://www.linkedin.com/search/results/companies/?keywords=BelOrta,https://app.apollo.io/#/companies?q_organization_name=BelOrta,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BERTINCHAMPS BREWERY,Stand: N1970e,,Stand: N1970e,https://www.ife.co.ukexhibitors/bertinchamps-brewery,,https://www.linkedin.com/search/results/companies/?keywords=BERTINCHAMPS%20BREWERY,https://app.apollo.io/#/companies?q_organization_name=BERTINCHAMPS%20BREWERY,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Besler,Stand: N1710a,,Stand: N1710a,https://www.ife.co.ukexhibitors/besler,,https://www.linkedin.com/search/results/companies/?keywords=Besler,https://app.apollo.io/#/companies?q_organization_name=Besler,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Best of British Tasting Room,Stand: S1756,,Stand: S1756,https://www.ife.co.ukexhibitors/best-british-tasting-room,,https://www.linkedin.com/search/results/companies/?keywords=Best%20of%20British%20Tasting%20Room,https://app.apollo.io/#/companies?q_organization_name=Best%20of%20British%20Tasting%20Room,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BETAGRO PUBLIC COMPANY LIMITED,Stand: N4359,,Stand: N4359,https://www.ife.co.ukexhibitors/betagro-public-company-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=BETAGRO%20PUBLIC%20COMPANY%20LIMITED,https://app.apollo.io/#/companies?q_organization_name=BETAGRO%20PUBLIC%20COMPANY%20LIMITED,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BETRIMEX,Stand: N2301,,Stand: N2301,https://www.ife.co.ukexhibitors/betrimex,,https://www.linkedin.com/search/results/companies/?keywords=BETRIMEX,https://app.apollo.io/#/companies?q_organization_name=BETRIMEX,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beyond Belief,Stand: Taproom D,,Stand: Taproom D,https://www.ife.co.ukexhibitors/beyond-belief-1,,https://www.linkedin.com/search/results/companies/?keywords=Beyond%20Belief,https://app.apollo.io/#/companies?q_organization_name=Beyond%20Belief,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Beyond Oil,Stand: S241,,Stand: S241,https://www.ife.co.ukexhibitors/beyond-oil,,https://www.linkedin.com/search/results/companies/?keywords=Beyond%20Oil,https://app.apollo.io/#/companies?q_organization_name=Beyond%20Oil,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BII,Stand: S1615,,Stand: S1615,https://www.ife.co.ukexhibitors/bii,,https://www.linkedin.com/search/results/companies/?keywords=BII,https://app.apollo.io/#/companies?q_organization_name=BII,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BII Helpline Live Stand,Stand: S1619,,Stand: S1619,https://www.ife.co.ukexhibitors/bii-helpline-live-stand,,https://www.linkedin.com/search/results/companies/?keywords=BII%20Helpline%20Live%20Stand,https://app.apollo.io/#/companies?q_organization_name=BII%20Helpline%20Live%20Stand,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BIKA JI FOODS INTERNATIONAL LTD INDIA,Stand: N2916,,Stand: N2916,https://www.ife.co.ukexhibitors/bika-ji-foods-international-india,YES,https://www.linkedin.com/search/results/companies/?keywords=BIKA%20JI%20FOODS%20INTERNATIONAL%20LTD%20INDIA,https://app.apollo.io/#/companies?q_organization_name=BIKA%20JI%20FOODS%20INTERNATIONAL%20LTD%20INDIA,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BIMO,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/bimo,,https://www.linkedin.com/search/results/companies/?keywords=BIMO,https://app.apollo.io/#/companies?q_organization_name=BIMO,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Birchall Tea,Stand: S876,,Stand: S876,https://www.ife.co.ukexhibitors/birchall-tea,YES,https://www.linkedin.com/search/results/companies/?keywords=Birchall%20Tea,https://app.apollo.io/#/companies?q_organization_name=Birchall%20Tea,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BitesWeLove,Stand: N3350,,Stand: N3350,https://www.ife.co.ukexhibitors/biteswelove,,https://www.linkedin.com/search/results/companies/?keywords=BitesWeLove,https://app.apollo.io/#/companies?q_organization_name=BitesWeLove,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bizimply,Stand: S3464,,Stand: S3464,https://www.ife.co.ukexhibitors/bizimply,,https://www.linkedin.com/search/results/companies/?keywords=Bizimply,https://app.apollo.io/#/companies?q_organization_name=Bizimply,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Blackmore Vale Dairy,Stand: N1060,,Stand: N1060,https://www.ife.co.ukexhibitors/blackmore-vale-dairy,YES,https://www.linkedin.com/search/results/companies/?keywords=Blackmore%20Vale%20Dairy,https://app.apollo.io/#/companies?q_organization_name=Blackmore%20Vale%20Dairy,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bloom Urban Warehouses,Stand: N315,,Stand: N315,https://www.ife.co.ukexhibitors/bloom-urban-warehouses,,https://www.linkedin.com/search/results/companies/?keywords=Bloom%20Urban%20Warehouses,https://app.apollo.io/#/companies?q_organization_name=Bloom%20Urban%20Warehouses,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bob Snail,Stand: N1048,,Stand: N1048,https://www.ife.co.ukexhibitors/bob-snail,,https://www.linkedin.com/search/results/companies/?keywords=Bob%20Snail,https://app.apollo.io/#/companies?q_organization_name=Bob%20Snail,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BODEGAS EL INICIO,Stand: N1630j,,Stand: N1630j,https://www.ife.co.ukexhibitors/bodegas-el-inicio,,https://www.linkedin.com/search/results/companies/?keywords=BODEGAS%20EL%20INICIO,https://app.apollo.io/#/companies?q_organization_name=BODEGAS%20EL%20INICIO,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bodegas Mazas,Stand: N1630u,,Stand: N1630u,https://www.ife.co.ukexhibitors/bodegas-mazas,,https://www.linkedin.com/search/results/companies/?keywords=Bodegas%20Mazas,https://app.apollo.io/#/companies?q_organization_name=Bodegas%20Mazas,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bogutti,Stand: N4330,,Stand: N4330,https://www.ife.co.ukexhibitors/bogutti,,https://www.linkedin.com/search/results/companies/?keywords=Bogutti,https://app.apollo.io/#/companies?q_organization_name=Bogutti,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bombieri S.p.A.,Stand: N4081,,Stand: N4081,https://www.ife.co.ukexhibitors/bombieri-sp,,https://www.linkedin.com/search/results/companies/?keywords=Bombieri%20S.p.A.,https://app.apollo.io/#/companies?q_organization_name=Bombieri%20S.p.A.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
bonÀrea,Stand: N3871,,Stand: N3871,https://www.ife.co.ukexhibitors/bonarea,,https://www.linkedin.com/search/results/companies/?keywords=bonÀrea,https://app.apollo.io/#/companies?q_organization_name=bonÀrea,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Borna Foods,Stand: N910,,Stand: N910,https://www.ife.co.ukexhibitors/borna-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Borna%20Foods,https://app.apollo.io/#/companies?q_organization_name=Borna%20Foods,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Bornos Vinos & Licores,Stand: N1630a,,Stand: N1630a,https://www.ife.co.ukexhibitors/bornos-vinos-licores,,https://www.linkedin.com/search/results/companies/?keywords=Bornos%20Vinos%20&%20Licores,https://app.apollo.io/#/companies?q_organization_name=Bornos%20Vinos%20&%20Licores,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
BOROMIR,Stand: N3428,,Stand: N3428,https://www.ife.co.ukexhibitors/boromir,,https://www.linkedin.com/search/results/companies/?keywords=BOROMIR,https://app.apollo.io/#/companies?q_organization_name=BOROMIR,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
